TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
CEBPB,ACADL,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP - H1 cells",,,
OTX2,ACADL,stemcells,OTX2 IP - Rep 4 ,,,
TEAD4,ACADL,liver,TEAD4 IP - HepG2 cells,,,
MAX,ACADL,uterus,MAX IP - ECC1 cells,,,
KLF5,ACADL,pancreas,KLF5 IP,,,
ELF3,ACADL,pancreas,ELF3 IP,,,
HIF1A,ACADL,bone,HIF1A IP,,,
TP73,ACADL,bone,"TP73 IP - beta isoform, Rep 1, TP73 IP - alpha isoform, Rep 1, TP73 IP - beta isoform, Rep 2",,,
NUTL3,ACADL,bone,TP53 IP | NUTL3,,,
ELF1,ACADL,mammarygland,ELF1 IP - MCF7 cells,,,
TEAD4,ACADL,stemcells,TEAD4 IP - H1 cells,,,
GATA4,ACADL,stomach,GATA4 IP - AGS,,,
DHT,ACADL,mammarygland,"DHT | FOXA1 ChIP-Seq, DHT | MYC ChIP-Seq",,,
FOSL2,ACADL,liver,FOSL2 IP - HepG2 cells,,,
CTCF,ACADL,cns,"CTCF IP - SK-N-SH cells, Rep 1 ",,,
FOS,ACADL,mammarygland,"FOS IP | 4HT - MCF10A cells, 36 h, FOS IP - MCF10A cells",,,
4HT,ACADL,mammarygland,"FOS IP | 4HT - MCF10A cells, 36 h",,,
BACH1,ACADL,stemcells,BACH1 IP - H1 cells,,,
MAX,ACADL,cns,MAX IP - SK-N-SH cells,,,
CEBPB,ACADL,liver,"CEBPB IP | FORSK - HepG2 cells, CEBPB ChIP-Seq - HepG2, CEBPB IP - HepG2 cells",,,
FORSK,ACADL,liver,CEBPB IP | FORSK - HepG2 cells,,,
DEX,ACADL,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2",,,
PIAS1,ACADL,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1",,,
GTF2B,ACADL,uterus,GTF2B IP - Rep 2,,,
JUND,ACADL,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells",,,
STAT3,ACADL,uterus,STAT3 IP - HeLa cells,,,
E2F6,ACADL,stemcells,E2F6 IP - H1 cells,,,
YY1,ACADL,uterus,YY1 IP - ECC1 cells,,,
MAX,ACADL,liver,"MAX IP - HepG2 cells, MAX IP - MCF7 cells",,,
CEBPB,ACADL,lung,"CEBPB ChIP-Seq - A549, CEBPB ChIP-Seq - IMR90",,,
MAX,ACADL,stemcells,MAX IP - H1 cells,,,
17BE2,ACADL,mammarygland,17BE2 | FOXA1 ChIP-Seq - Rep 1,,,
POU2F1,ACADL,prostate,POU2F1 KD + DHT | FOXA1 ChIP-Seq,,,
CREB1,ACADL,prostate,"CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1",,,
RUNX1,ACADL,hspcs,RUNX1,,,
ZNF263,ACADL,kidney,ZNF263 IP - HEK293 cells,,,
CEBPB,ACADL,mammarygland,CEBPB IP - MCF7 cells,,,
REST,ACADL,liver,"REST IP - HepG2 cells, Rep 2",,,
FOXA2,ACADL,stemcells,FOXA2 IP - ES D7,,,
CREB1,ACADL,stemcells,CREB1 IP - H1 cells,,,
GABPA,ACADL,stemcells,GABPA IP - H1 cells,,,
125DVD3,ACADL,colon,CEBPB IP | 125DVD3,,,
FOXA2,ACADL,embryonictissue,FOXA2 IP - Rep 2,,,
MAX,ACADL,lung,MAX IP - A549 cells,,,
FOXP1,ACADL,leukocytes,"FOXP1 IP - HT, FOXP1 IP - OCI-LY10",,,
JUN,ACADL,mammarygland,JUN IP - Rep 2,,,
E2F1,ACADL,mammarygland,E2F1 IP - MCF7 cells,,,
GABPA,ACADL,liver,GABPA IP - HepG2 cells,,,
SP1,ACADL,liver,SP1 IP - HepG2 cells,,,
MXI1,ACADL,cns,MXI1 IP - SK-N-SH cells ,,,
TP53,ACADL,mammarygland,TP53 IP | NUTL3 - MCF-7,,,
USF2,ACADL,uterus,USF2 IP - HeLa cells,,,
YY1,ACADL,cns,YY1 IP | ATRA - SK-N-SH cells,,,
ATRA,ACADL,cns,YY1 IP | ATRA - SK-N-SH cells,,,
TEAD4,ACADL,uterus,TEAD4 IP - ECC1 cells,,,
BANF1,ACADL,skin,TP63 IP | BANF1 KD,,,
CTCF,ACADL,pancreas,CTCF IP,,,
FOXA1,ACADL,liver,"FOXA1 IP - HepG2 cells, Rep 1, FOXA1 IP - HepG2 cells, Rep 2",,,
ELF3,ACADM,pancreas,ELF3 IP,,,
MAX,ACADM,uterus,"MAX IP - ECC1 cells, MAX IP - HeLa cells, Rep 1, MAX IP - HeLa cells, Rep 2",,,
GTF2B,ACADM,leukocytes,GTF2B IP - K562 cells,,,
FOXA1,ACADM,mammarygland,"DHT | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 1",,,
DHT,ACADM,mammarygland,"DHT | FOXA1 ChIP-Seq, DHT | MYC ChIP-Seq, DHT | TCF7L2 ChIP-Seq",,,
CEBPB,ACADM,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP",,,
ZEB1,ACADM,liver,ZEB1 IP - HepG2 cells,,,
STAT3,ACADM,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 12 h, STAT3 IP | 4HT - MCF10 cells, 36 h, STAT3 IP - MCF10A cells, Rep 2",,,
4HT,ACADM,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 12 h, STAT3 IP | 4HT - MCF10 cells, 36 h, FOS IP | 4HT - MCF10A cells, 12 h, E2F4 IP | 4HT - MCF10 cells, FOS IP | 4HT - MCF10A cells, 4 h, FOS IP | 4HT - MCF10A cells, 36 h",,,
MYC,ACADM,mammarygland,"DHT | MYC ChIP-Seq, MYC IP - MCF-10A cells",,,
RELA,ACADM,adiposetissue,RELA IP,,,
KLF11,ACADM,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2, KLF11 ChIP-Seq, Rep 2, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, KLF11 ChIP-Seq, Rep 1",,,
ROSI,ACADM,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1",,,
USF1,ACADM,stemcells,USF1 IP - H1 cells,,,
ZNF76,ACADM,kidney,ZNF76 IP | ZNF76 OE,,,
MYC,ACADM,bone,MYC IP,,,
E2F1,ACADM,prostate,"BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, HES6 OE | E2F1 ChIP-Seq - Rep 2, BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 3, E2F1 ChIP-Seq - Rep 2, E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, E2F1 ChIP-Seq - Rep 4, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1",,,
BICALU,ACADM,prostate,"BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1",,,
HES6,ACADM,prostate,"BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3",,,
E2F6,ACADM,lung,E2F6 IP - A549 cells,,,
IRF1,ACADM,leukocytes,"IRF1 IP | IFNG - K562 cells, 30 min, IRF1 IP | IFNG - K562 cells, 6 h, IRF1 IP - Rep 3, IRF1 IP | IFNA1-13 - K562 cells, 6 h",,,
IFNG,ACADM,leukocytes,"IRF1 IP | IFNG - K562 cells, 30 min, IRF1 IP | IFNG - K562 cells, 6 h, STAT1 IP - Rep 5, STAT1 IP - Rep 1, STAT1 IP - Rep 4, MYC IP | IFNG - K562 cells, 6 h, STAT1 IP - Rep 2, IRF1 IP - Rep 3, STAT1 IP - Rep 6, STAT1 IP - Rep 3, MYC IP | IFNG - K562 cells, 30 min",,,
BACH1,ACADM,stemcells,BACH1 IP - H1 cells,,,
ZNF143,ACADM,leukocytes,"ZNF143 IP - K562, ZNF143 IP - K562 cells, ZNF143 IP - GM12878 cells",,,
TP63,ACADM,skin,"TP63 IP, TP63 IP | BANF1 KD",,,
CEBPB,ACADM,lung,CEBPB ChIP-Seq - IMR90,,,
SP1,ACADM,stemcells,SP1 IP - H1 cells,,,
MAX,ACADM,liver,"MAX IP - MCF7 cells, MAX IP - HepG2 cells",,,
ERG,ACADM,leukocytes,"ERG IP - Rep 1, ERG IP - Rep 2",,,
GATA6,ACADM,stomach,"GATA6 IP - AGS, GATA6 IP - YCC3",,,
FOXA2,ACADM,liver,FOXA2 IP - HepG2 cells,,,
GATA2,ACADM,prostate,"FOXA1 KD | GATA2 ChIP-Seq, GATA2 KD + R1881 | GATA2 ChIP-Seq, FOXA1 + FBS | GATA2 ChIP-Seq, CON KD + FBS | GATA2 ChIP-Seq, CON KD + R1881 | GATA2 ChIP-Seq",,,
FOXA1,ACADM,prostate,"FOXA1 KD | GATA2 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, EtOH | FOXA1 ChIP-Seq - , R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, FOXA1 + FBS | GATA2 ChIP-Seq, FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - Rep 2, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1",,,
ZBTB7A,ACADM,uterus,ZBTB7A IP - ECC1 cells,,,
OTX2,ACADM,stemcells,"OTX2 IP - Rep 5 , OTX2 IP - Rep 2 , OTX2 IP - Rep 3 , OTX2 IP - Rep 10 ",,,
KLF5,ACADM,pancreas,KLF5 IP,,,
MAX,ACADM,leukocytes,"MAX IP - NB4 cells, MAX IP - K562 cells, Rep 2, MAX IP - GM12878 cells, MAX IP - K562 cells",,,
MYC,ACADM,leukocytes,"MYC IP - K562 cells, Rep 1, MYC IP - K562 cells, Rep 2, MYC IP - NB4 cells, MYC IP | IFNG - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 30 min",,,
CTCF,ACADM,leukocytes,"CTCF IP - GM19239 cells, Rep 1 , CTCF IP - K562 cells, CTCF IP, CTCF IP - MS1 cells, Rep 2 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - MS1 cells, Rep 4 ",,,
HMGN3,ACADM,leukocytes,HMGN3 IP - K562 cells,,,
JUND,ACADM,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells",,,
MAZ,ACADM,uterus,MAZ IP - HeLa cells,,,
GTF2B,ACADM,uterus,"GTF2B IP - Rep 2, GTF2B IP - DTT, Rep 1",,,
SPI1,ACADM,leukocytes,"SPI1 IP, SPI1 IP - HL cells, SPI1 IP, SPI1 IP, SPI1 IP | RUNX1 KD, SPI1 IP, SPI1 IP, SPI1 IP",,,
REST,ACADM,leukocytes,"REST IP - GM12878 cells, Rep 14 , REST IP - HL60 cells, REST IP - K562 cells, REST IP - GM12878 cells, Rep 2, REST IP - GM12878 cells, Rep 16 ",,,
GABPA,ACADM,liver,"GABPA IP - MCF7 cells, GABPA IP - HepG2 cells",,,
R1881,ACADM,prostate,"CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, ERG IP | R1881, R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, GATA2 KD + R1881 | GATA2 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, GABPA IP | R1881, R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | GATA2 ChIP-Seq",,,
CEBPB,ACADM,bone,"CEBPB IP, CEBPB IP",,,
MEF2A,ACADM,leukocytes,"MEF2A IP - GM12878 cells, MEF2A IP - K562 cells",,,
NANOG,ACADM,stemcells,"NANOG IP - Rep 5 , NANOG IP - Rep 2 , NANOG IP - Rep 2, NANOG IP - Rep 6 , NANOG IP - Rep 1, NANOG IP - Rep 8 , NANOG IP - Rep 9 , NANOG IP - Rep 4 ",,,
ZEB1,ACADM,leukocytes,ZEB1 IP - GM12878 cells,,,
EGR1,ACADM,stemcells,EGR1 IP - H1 cells,,,
GATA6,ACADM,stemcells,"GATA6 IP - Rep 1 , GATA6 IP - Rep 7 ",,,
CEBPB,ACADM,uterus,CEBPB ChIP-Seq - HeLaS3,,,
SP1,ACADM,liver,SP1 IP - HepG2 cells,,,
GABPA,ACADM,leukocytes,"GABPA IP - GM12878 cells, GABPA IP - K562 cells, GABPA IP - Jurkat, Rep 1, GABPA IP - Jurkat, Rep 2",,,
YY1,ACADM,cns,"YY1 IP | ATRA - SK-N-SH cells, YY1 IP - SK-N-SH cells",,,
ATRA,ACADM,cns,"YY1 IP | ATRA - SK-N-SH cells, USF1 IP | ATRA - SK-N-SH cells",,,
FLI1,ACADM,hspcs,FLI1 IP,,,
MAZ,ACADM,lung,MAZ IP - IMR cells,,,
CREB1,ACADM,prostate,"CREB1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - LNCaP, CREB1 ChIP-Seq - LNCaP-abl, CREB1 ChIP-Seq - Rep 2, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2",,,
ERG,ACADM,prostate,"ERG IP | R1881, DHT | ERG ChIP-Seq - 18 h, ERG ChIP-Seq",,,
BANF1,ACADM,skin,TP63 IP | BANF1 KD,,,
MAX,ACADM,lung,MAX IP - A549 cells,,,
FOXP1,ACADM,prostate,FOXP1 ChIP-Seq,,,
RUNX1T1,ACADM,leukocytes,RUNX1T1 IP,,,
TBP,ACADM,uterus,TBP IP - HeLa cells,,,
GABPA,ACADM,cns,GABPA IP - SK-N-SH cells,,,
RELA,ACADM,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA, RELA IP | TNF - GM12892 cells, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM18951 cells",,,
BAY082,ACADM,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA",,,
CREB1,ACADM,leukocytes,"CREB1 IP - GM12878 cells, CREB1 IP - K562 cells",,,
SP1,ACADM,leukocytes,"SP1 IP - K562 cells, SP1 IP - GM12878 cells",,,
EGR1,ACADM,leukocytes,"EGR1 IP - GM12878 cells, Rep 1, EGR1 IP - K562 cells",,,
GTF2F1,ACADM,leukocytes,GTF2F1 IP - K562 cells,,,
E2F1,ACADM,uterus,"E2F1 IP - HeLa cells, Rep 1, E2F1 IP - HeLa cells, Rep 2",,,
SP1,ACADM,lung,SP1 IP - A549 cells,,,
FOXH1,ACADM,embryonictissue,FOXH1 IP - endoderm,,,
BHLHE40,ACADM,leukocytes,"BHLHE40 IP - K562 cells, BHLHE40 IP - GM12878 cells",,,
TCF7L2,ACADM,mammarygland,"DHT | TCF7L2 ChIP-Seq, TCF7L2 ChIP-Seq",,,
BCL11A,ACADM,leukocytes,BCL11A IP - GM12878 cells,,,
ZNF263,ACADM,kidney,ZNF263 IP - HEK293 cells,,,
MYC,ACADM,uterus,MYC IP - HeLa cells,,,
STAT1,ACADM,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
IFNG,ACADM,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
ZNF143,ACADM,uterus,"ZNF143 IP - HeLa, Rep 1, ZNF143 Ip - HeLa, Rep 2, ZNF143 IP - HeLa cells",,,
ELF1,ACADM,colon,ELF1 IP - HCT116 cells,,,
YY1,ACADM,stemcells,"YY1 IP - H1 cells, YY1 IP - NT2 cells",,,
GATA4,ACADM,stemcells,"GATA4 IP - Rep 8 , GATA4 IP - Rep 9 , GATA4 IP - Rep 10 , GATA4 IP - Rep 11 ",,,
USF1,ACADM,liver,USF1 IP - HepG2 cells,,,
MTA3,ACADM,leukocytes,MTA3 IP - GM12878 cells,,,
TEAD4,ACADM,leukocytes,TEAD4 IP - K562 cells,,,
PAX5,ACADM,leukocytes,"PAX5 IP - GM12891 cells, PAX5 IP - GM12878 cells, Rep 2, PAX5 IP - GM12892 cells, PAX5 IP - GM12878 cells, Rep 1",,,
USF1,ACADM,uterus,USF1 IP - ECC1 cells,,,
MEF2B,ACADM,kidney,"MEF2B IP | MEF2B D83V OE - Rep 2, MEF2B IP | MEF2B OE - Rep 2, MEF2B IP | MEF2B D83V OE - Rep 1, MEF2B IP | MEF2B OE - Rep 1",,,
MYC,ACADM,liver,MYC IP,,,
ZNF384,ACADM,leukocytes,"ZNF384 IP - K562 cells, ZNF384 IP - GM12878 cells",,,
SOX2,ACADM,stemcells,SOX2 IP,,,
REST,ACADM,cns,"REST IP - SK cells, REST IP - PFSK1 cells, Rep 2, REST IP - U87 cells, REST IP - PFSK-N-SH cells1 cells, Rep 1, REST IP - SK-N-SH cells",,,
ETS1,ACADM,leukocytes,"ETS1 IP - GM12878 cells, ETS1 IP - K562 cells, ETS1 IP",,,
REST,ACADM,liver,"REST IP - HepG2 cells, Rep 2, REST IP - HepG2 cells, Rep 1",,,
STAT5A,ACADM,leukocytes,STAT5A IP - GM12878 cells,,,
USF1,ACADM,colon,USF1 IP - HCT116 cells,,,
MAX,ACADM,stemcells,MAX IP - H1 cells,,,
FOS,ACADM,mammarygland,"FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h, FOS IP | 4HT - MCF10A cells, 36 h",,,
CEBPB,ACADM,colon,"CEBPB IP, CEBPB IP - HCT116 cells, CEBPB IP | 125DVD3",,,
E2F6,ACADM,stemcells,E2F6 IP - H1 cells,,,
TP53,ACADM,mammarygland,"TP53 IP, TP53 IP | NUTL3 - MCF-7",,,
ZNF143,ACADM,colon,ZNF143 IP ,,,
ELF1,ACADM,lung,ELF1 IP - A549 cells,,,
MYB,ACADM,leukocytes,"MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 1, MYB IP - Jurkat, Rep 3, MYB IP - MOLT3, MYB IP - Jurkat, Rep 5, MYB IP - Jurkat, Rep 4",,,
JUND,ACADM,stemcells,"JUND IP - H1 cells, JUND IP - H1 cells",,,
JUND,ACADM,leukocytes,JUND IP - K562 cells,,,
EGR1,ACADM,colon,EGR1 IP - HCT116 cells,,,
GATA4,ACADM,stomach,GATA4 IP - AGS,,,
YY1,ACADM,leukocytes,"YY1 IP - GM12892 cells, Rep 1, YY1 IP - GM12878 cells, YY1 IP - GM12891 cells, YY1 IP - K562 cells, Rep 2, YY1 IP - K562 cells, Rep 1, YY1 IP - K562 cells",,,
RUNX1,ACADM,leukocytes,"RUNX1 IP, SPI1 IP | RUNX1 KD, RUNX1 IP",,,
TEAD4,ACADM,uterus,TEAD4 IP - ECC1 cells,,,
ZNF143,ACADM,stemcells,ZNF143 IP - H1 cells,,,
MAFK,ACADM,liver,"MAFK IP - HepG2 cells, Rep 2, MAFK IP - HepG2 cells, Rep 1",,,
STAT3,ACADM,leukocytes,"STAT3 IP - SU-DHL-6, STAT3 IP - OCI-LY7, STAT3 IP - SU-DHL-4",,,
JUN,ACADM,mammarygland,JUN IP - Rep 2,,,
TBP,ACADM,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells",,,
MXI1,ACADM,liver,MXI1 IP - HepG2 cells,,,
SRF,ACADM,colon,SRF IP - HCT116 cells,,,
ATF2,ACADM,leukocytes,ATF2 IP - GM12878 cells,,,
POU2F2,ACADM,leukocytes,POU2F2 IP - GM12878 cells,,,
MYBL2,ACADM,liver,MYBL2 IP - HepG2 cells,,,
TCF12,ACADM,leukocytes,TCF12 IP - GM12878 cells,,,
HEY1,ACADM,leukocytes,HEY1 IP - K562 cells,,,
YY1,ACADM,lung,YY1 IP - A549 cells,,,
TCF12,ACADM,lung,TCF12 IP - A549 cells,,,
E2F6,ACADM,leukocytes,"E2F6 IP - K562 cells, E2F6 IP - K562 cells",,,
JUND,ACADM,colon,JUND IP - HCT116 cells,,,
MAZ,ACADM,leukocytes,"MAZ IP - GM12878 cells, MAZ IP - K562 cells",,,
MXI1,ACADM,lung,MXI1 IP - IMR cells,,,
YY1,ACADM,liver,YY1 IP - HepG2 cells,,,
TAL1,ACADM,leukocytes,"TAL1 IP - K562 cells, TAL1 IP - Rep 1, TAL1 IP - MOLT3, TAL1  IP - Rep 2",,,
MEF2C,ACADM,leukocytes,MEF2C IP - GM12878 cells,,,
USF1,ACADM,cns,"USF1 IP | ATRA - SK-N-SH cells, USF1 IP - SK-N-SH cells",,,
FOXA2,ACADM,embryonictissue,FOXA2 IP - Rep 2,,,
GATA3,ACADM,lung,GATA3 IP - A549 cells,,,
CTCF,ACADM,hspcs,"CTCF IP - HSPCs, Rep 1",,,
TNF,ACADM,leukocytes,"RELA IP | TNF - GM12892 cells, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM18951 cells",,,
RELA,ACADM,colon,RELA IP ,,,
MXI1,ACADM,leukocytes,MXI1 IP - GM12878 cells,,,
GABPA,ACADM,prostate,"GABPA IP - Rep 1, GABPA IP | R1881",,,
CREB1,ACADM,lung,CREB1 IP | DEX - A549 cells,,,
DEX,ACADM,lung,CREB1 IP | DEX - A549 cells,,,
TCF7L2,ACADM,uterus,TCF7L2 IP - HeLa cells,,,
TBP,ACADM,liver,TBP IP - HepG2 cells,,,
EGR1,ACADM,liver,EGR1 IP - MCF7 cells,,,
