TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
CTCF,ACAT1,cns,"CTCF IP - spinal cord astrocyte cells, Rep 2 , CTCF IP - BE(2)-C cells, Rep 1 , CTCF IP - cerebellar astrocyte cells, Rep 1 , CTCF IP - cerebellar astrocyte cells, Rep 2 , CTCF IP - BE(2)-C cells, Rep 2 , CTCF IP - SK-N-SH cells , CTCF IP - SK-N-SH cells, Rep 2 , CTCF IP - HCPEpiC cells, Rep 2 , CTCF IP - HCPEpiC cells, Rep 1 , CTCF IP - SK cells, CTCF IP - spinal cord astrocyte cells, Rep 1 , CTCF IP - NHA cells , CTCF IP - SK-N-SH cells, Rep 1 ",,,
E2F6,ACAT1,stemcells,E2F6 IP - H1 cells,,,
CTCF,ACAT1,megakaryocytelineage,"CTCF IP - MEG-01 cells, Rep 2 , CTCF IP - MEG-01 cells, Rep 10 , CTCF IP - MEG-01 cells, Rep 4 , CTCF IP - MEG-01 cells, Rep 8 , CTCF IP - MEG-01 cells, Rep 6 ",,,
GTF2B,ACAT1,lung,GTF2B IP,,,
MAX,ACAT1,leukocytes,"MAX IP - NB4 cells, MAX IP - K562 cells, Rep 2, MAX IP - GM12878 cells, MAX IP - K562 cells",,,
TBP,ACAT1,uterus,TBP IP - HeLa cells,,,
HOXA6,ACAT1,colon,HOXA6 IP ,,,
MYC,ACAT1,mammarygland,"MYC IP, MYC IP - MCF-10A cells, DHT | MYC ChIP-Seq, MYC IP | 4HT - MCF10A cells",,,
CTCF,ACAT1,colon,"CTCF IP - HCT116 cells, Rep 1 , CTCF IP - HCT116 cells, Rep 2 , CTCF IP - Caco-2 cells, Rep 1 , CTCF IP - Caco , CTCF IP - HCT116 cells",,,
REST,ACAT1,liver,"REST IP - HepG2 cells, Rep 1",,,
CTCF,ACAT1,lung,"CTCF IP - IMR cells, CTCF IP - AG04450 cells, Rep 2 , CTCF IP - HPF cells, Rep 2 , CTCF IP - AG04450 cells, Rep 1 , CTCF ChIP-Seq - A549, CTCF IP - NHLF cells , CTCF IP | DEX - A549 cells, CTCF IP - A549 cells, CTCF IP - NHLF cells , CTCF IP - SAEC cells, Rep 1 , CTCF IP | DEX - A549 cells , CTCF IP - A549 cells , CTCF IP - SAEC cells, Rep 2 , CTCF IP - WI-38 cells, Rep 1 , CTCF IP - HPF cells, Rep 1 ",,,
SRF,ACAT1,uterus,SRF IP - ECC1 cells,,,
CTCF,ACAT1,skin,"CTCF IP - NHEK cells, Rep 2 , CTCF IP - AG10803 cells, Rep 2 , CTCF IP - AG04449 cells, Rep 1 , CTCF IP - AG04449 cells, Rep 2 , CTCF IP - NHEK cells , CTCF IP - BJ cells, Rep 1 , CTCF IP - BJ cells, Rep 2 , CTCF IP - NHDF cells, Rep 2 , CTCF IP - AG10803 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - AG09309 cells, Rep 1 , CTCF IP - NHDF cells, Rep 1 , CTCF IP - HFFC cells, Rep 2 , CTCF IP - HFFC cells, Rep 3 , CTCF IP - NHDF cells ",,,
ELF1,ACAT1,leukocytes,"ELF1 IP - SK-N-SH cells, ELF1 IP - SK-N-SH cells",,,
MXI1,ACAT1,leukocytes,"MXI1 IP - K562 cells, MXI1 IP - GM12878 cells",,,
CTCF,ACAT1,kidney,"CTCF IP - HEK293 cells, Rep 1 , CTCF IP - RPTEC cells, Rep 1 , CTCF IP - RPTEC cells, Rep 2 , CTCF IP - HRE cells, Rep 1 , CTCF IP - HEK293 cells, Rep 2 , CTCF IP - HRE cells, Rep 2 ",,,
E2F1,ACAT1,uterus,"E2F1 IP - HeLa cells, Rep 1, E2F1 IP - HeLa cells, Rep 2",,,
KLF5,ACAT1,pancreas,KLF5 IP,,,
CTCF,ACAT1,heart,"CTCF IP - HCF cells , CTCF IP - myocytes cells, Rep 1 , CTCF IP - myocytes cells, Rep 2 ",,,
CREB1,ACAT1,liver,"CREB1 IP, CREB1 IP, CREB1 IP - HepG2 cells",,,
FOXA1,ACAT1,mammarygland,"DHT | FOXA1 ChIP-Seq, FOXA1 IP - T47D cells",,,
DHT,ACAT1,mammarygland,"DHT | FOXA1 ChIP-Seq, DHT | MYC ChIP-Seq",,,
BHLHE40,ACAT1,leukocytes,"BHLHE40 IP - K562 cells, BHLHE40 IP - GM12878 cells",,,
CTCF,ACAT1,hspcs,"CTCF IP - HEL 92.1.7 cells, Rep 2 , CTCF IP - HEL 92.1.7 cells, Rep 13 , CTCF IP - HEL 92.1.7 cells, Rep 11 , CTCF IP - Erythroid cells, Rep 1, CTCF IP - HSPCs, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 14 , CTCF IP - HEL 92.1.7 cells, Rep 8 , CTCF IP - HEL 92.1.7 cells, Rep 5 ",,,
ATF3,ACAT1,colon,ATF3 IP - HCT116 cells,,,
CTCF,ACAT1,placenta,"CTCF IP - HVMF cells, Rep 2 , CTCF IP - HVMF cells, Rep 1 ",,,
HNF1B,ACAT1,pancreas,HNF1B IP,,,
SP1,ACAT1,liver,SP1 IP - HepG2 cells,,,
CTCF,ACAT1,pancreas,CTCF IP,,,
KLF11,ACAT1,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2, KLF11 ChIP-Seq, Rep 2",,,
ROSI,ACAT1,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
GATA1,ACAT1,hspcs,"GATA1 IP - Rep 1, GATA1 IP - Rep 3, GATA1 IP - PBDE cells, Rep 1, GATA1 IP - Rep 2",,,
ZBTB7A,ACAT1,leukocytes,ZBTB7A IP - SK-N-SH cells,,,
ZNF143,ACAT1,leukocytes,"ZNF143 IP - GM12878 cells, ZNF143 IP - K562 cells",,,
CEBPB,ACAT1,lung,CEBPB ChIP-Seq - IMR90,,,
STAT1,ACAT1,leukocytes,"STAT1 IP - Rep 1, STAT1 IP - Rep 5, STAT1 IP - Rep 2, STAT1 IP - Rep 4, STAT1 IP - Rep 3",,,
PBX3,ACAT1,cns,PBX3 IP - SK-N-SH cells,,,
USF1,ACAT1,leukocytes,"USF1 IP - GM12878 cells, USF1 IP - K562 cells",,,
AR,ACAT1,prostate,"WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq",,,
SP1,ACAT1,leukocytes,"SP1 IP - K562 cells, SP1 IP - GM12878 cells",,,
CTCF,ACAT1,miscellaneous,"CTCF IP - AG09319 cells, Rep 1 , CTCF IP - AG09319 cells, Rep 2 ",,,
ERG,ACAT1,prostate,ERG ChIP-Seq,,,
TCF7L2,ACAT1,mammarygland,TCF7L2 ChIP-Seq,,,
FOXA2,ACAT1,stemcells,FOXA2 IP - ES D7,,,
RUNX1,ACAT1,leukocytes,"RUNX1 IP, RUNX1 IP",,,
MYC,ACAT1,uterus,MYC IP - HeLa cells,,,
MAX,ACAT1,uterus,"MAX IP - HeLa cells, Rep 1, MAX IP - ECC1 cells, MAX IP - HeLa cells, Rep 2",,,
ATF2,ACAT1,colon,ATF2 IP ,,,
SP1,ACAT1,lung,SP1 IP - A549 cells,,,
CEBPB,ACAT1,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP",,,
MAX,ACAT1,stemcells,"MAX IP - H1 cells, MAX IP - H1 cells",,,
CTCF,ACAT1,stemcells,"CTCF IP - Rep 6 , CTCF IP - Rep 5 , CTCF IP - H1 cells, CTCF IP - H1 cells ",,,
BICALU,ACAT1,prostate,"HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1, BICALU | E2F1 ChIP-Seq - Rep 3",,,
REST,ACAT1,stemcells,"REST IP - H1 cells, Rep 1",,,
YY1,ACAT1,leukocytes,"YY1 IP - K562 cells, Rep 2, YY1 IP - GM12878 cells, YY1 IP - GM12892 cells, Rep 1, YY1 IP - K562 cells, Rep 1, YY1 IP - GM12891 cells",,,
REST,ACAT1,cns,"REST IP - U87 cells, REST IP - SK cells, REST IP - PFSK1 cells, Rep 2",,,
MAZ,ACAT1,lung,MAZ IP - IMR cells,,,
RELA,ACAT1,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA, RELA IP | TNF - GM15510 cells",,,
BAY082,ACAT1,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA",,,
CEBPB,ACAT1,uterus,"CEBPB ChIP-Seq - HeLaS3, CEBPB IP - ECC1 cells",,,
USF1,ACAT1,lung,"USF1 IP | DEX - A549 cells, USF1 IP - A549 cells, Rep 2",,,
DEX,ACAT1,lung,"USF1 IP | DEX - A549 cells, CTCF IP | DEX - A549 cells, CTCF IP | DEX - A549 cells , CREB1 IP | DEX - A549 cells",,,
TCF12,ACAT1,uterus,TCF12 IP - ECC1 cells,,,
UBTF,ACAT1,leukocytes,"UBTF IP - K562 cells, UBTF IP - K562 cells",,,
CEBPA,ACAT1,leukocytes,CEBPA IP,,,
TBP,ACAT1,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells",,,
EGR1,ACAT1,colon,EGR1 IP - HCT116 cells,,,
MAX,ACAT1,vasculature,MAX IP - HUVEC cells,,,
R1881,ACAT1,prostate,"GATA2 KD + R1881 | FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq",,,
GATA2,ACAT1,prostate,GATA2 KD + R1881 | FOXA1 ChIP-Seq,,,
MXI1,ACAT1,liver,MXI1 IP - HepG2 cells,,,
CTCF,ACAT1,skeletalmuscle,"CTCF IP - HSMM cells, Rep 1 , CTCF IP - HSMM cells, Rep 2 ",,,
HEY1,ACAT1,leukocytes,HEY1 IP - K562 cells,,,
E2F6,ACAT1,lung,E2F6 IP - A549 cells,,,
ZNF143,ACAT1,stemcells,ZNF143 IP - H1 cells,,,
HEY1,ACAT1,liver,HEY1 IP - HepG2 cells,,,
DHT,ACAT1,prostate,DHT | FOXA1 ChIP-Seq,,,
FOSL2,ACAT1,lung,FOSL2 IP - A549 cells,,,
RELA,ACAT1,adiposetissue,RELA IP,,,
YY1,ACAT1,lung,YY1 IP - A549 cells,,,
E2F1,ACAT1,mammarygland,"E2F1 IP, E2F1 IP - MCF7 cells",,,
MYB,ACAT1,leukocytes,"MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 1, MYB IP - Jurkat, Rep 3, MYB IP - Jurkat, Rep 4",,,
USF1,ACAT1,liver,USF1 IP - HepG2 cells,,,
FOSL2,ACAT1,liver,FOSL2 IP - HepG2 cells,,,
TEAD1,ACAT1,cns,"TEAD1 IP - Rep 1, TEAD1 IP - Rep 2",,,
POU2F2,ACAT1,leukocytes,POU2F2 IP - GM12878 cells,,,
CREB1,ACAT1,prostate,"CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - LNCaP, CREB1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 ChIP-Seq - LNCaP-abl, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2",,,
MAZ,ACAT1,leukocytes,"MAZ IP - K562 cells, MAZ IP - GM12878 cells",,,
NFYB,ACAT1,leukocytes,"NFYB IP - K562 cells, NFYB IP - GM12878 cells",,,
USF1,ACAT1,cns,"USF1 IP | ATRA - SK-N-SH cells, USF1 IP - SK-N-SH cells",,,
REST,ACAT1,pancreas,"REST IP - Panc1 cells, Rep 3",,,
FOS,ACAT1,leukocytes,"FOS IP - K562 cells, FOS IP - GM12878 cells",,,
ZNF263,ACAT1,kidney,ZNF263 IP - HEK293 cells,,,
TNF,ACAT1,leukocytes,RELA IP | TNF - GM15510 cells,,,
TCF12,ACAT1,stemcells,TCF12 IP - H1 cells,,,
FOXM1,ACAT1,uterus,FOXM1 IP - ECC1 cells,,,
USF1,ACAT1,stemcells,USF1 IP - H1 cells,,,
E2F4,ACAT1,leukocytes,E2F4 IP - K562 cells,,,
MXI1,ACAT1,lung,MXI1 IP - IMR cells,,,
CTCF,ACAT1,esophagus,"CTCF IP - HEEpiC cells, Rep 1 , CTCF IP - HEEpiC cells, Rep 2 ",,,
MXI1,ACAT1,stemcells,MXI1 IP - H1 cells,,,
IRF4,ACAT1,leukocytes,IRF4 IP,,,
JUN,ACAT1,colon,JUN IP ,,,
ERG,ACAT1,leukocytes,ERG IP - Rep 1,,,
NFYA,ACAT1,leukocytes,NFYA IP - K562 cells,,,
GATA3,ACAT1,mammarygland,GATA3 IP - T47D cells,,,
SMAD1,ACAT1,hspcs,SMAD1 IP - Rep 3,,,
EGR1,ACAT1,leukocytes,EGR1 IP - K562 cells,,,
GATA4,ACAT1,stomach,GATA4 IP - AGS,,,
CREB1,ACAT1,stemcells,CREB1 IP - H1 cells,,,
GABPA,ACAT1,stemcells,GABPA IP - H1 cells,,,
NFYB,ACAT1,uterus,NFYB IP - HeLa cells,,,
CTCF,ACAT1,sensory,"CTCF IP - HRPEpiC cells, Rep 1 , CTCF IP - WERI-Rb-1- cells, Rep 1 , CTCF IP - HRPEpiC cells, Rep 2 , CTCF IP - WERI ",,,
KLF5,ACAT1,stomach,KLF5 IP - KATOIII,,,
STAT3,ACAT1,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 36 h",,,
MYC,ACAT1,colon,MYC IP - DTT,,,
BHLHE40,ACAT1,liver,BHLHE40 IP - HepG2 cells,,,
PAX5,ACAT1,leukocytes,"PAX5 IP - GM12878 cells, Rep 1, PAX5 IP - GM12878 cells, Rep 2, PAX5 IP - GM12892 cells",,,
ELF1,ACAT1,colon,ELF1 IP - HCT116 cells,,,
STAT3,ACAT1,leukocytes,"STAT3 IP - SU-DHL-4, STAT3 IP - SU-DHL-6",,,
JUND,ACAT1,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells",,,
JUND,ACAT1,vasculature,JUND IP,,,
GATA2,ACAT1,leukocytes,"GATA2 IP - K562 cells, GATA2 IP - K562 cells",,,
SRF,ACAT1,colon,SRF IP - HCT116 cells,,,
GATA3,ACAT1,cns,GATA3 IP - SK-N-SH cells,,,
JUND,ACAT1,colon,JUND IP - HCT116 cells,,,
HIF1A,ACAT1,bone,HIF1A IP,,,
ARID3A,ACAT1,leukocytes,ARID3A IP - K562 cells,,,
NANOG,ACAT1,stemcells,NANOG IP - H1 cells,,,
SIX2,ACAT1,kidney,"SIX2 IP - 17 weeks, Rep 2, SIX2 IP - 17 weeks, Rep 1",,,
GTF2B,ACAT1,uterus,GTF2B IP - Rep 2,,,
PIAS1,ACAT1,prostate,PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2,,,
MAX,ACAT1,colon,MAX IP - HCT116 cells,,,
RUNX1,ACAT1,hspcs,RUNX1,,,
TEAD4,ACAT1,leukocytes,TEAD4 IP - K562 cells,,,
YY1,ACAT1,stemcells,YY1 IP - H1 cells,,,
FOSL1,ACAT1,colon,FOSL1 IP - HCT116 cells,,,
SP1,ACAT1,colon,SP1 IP - HCT116 cells,,,
TP53,ACAT1,mammarygland,TP53 IP,,,
ELF3,ACAT1,pancreas,"ELF3 IP, ELF3 IP",,,
GATA2,ACAT1,hspcs,GATA2 IP,,,
FOXA2,ACAT1,embryonictissue,FOXA2 IP - Rep 2,,,
MYBL2,ACAT1,liver,MYBL2 IP - HepG2 cells,,,
YY1,ACAT1,uterus,YY1 IP - ECC1 cells,,,
E2F4,ACAT1,mammarygland,E2F4 IP | 4HT - MCF10 cells,,,
USF1,ACAT1,uterus,USF1 IP - ECC1 cells,,,
BCL3,ACAT1,leukocytes,BCL3 IP - GM12878 cells,,,
MAZ,ACAT1,uterus,MAZ IP - HeLa cells,,,
ZEB1,ACAT1,liver,ZEB1 IP - HepG2 cells,,,
FOXP2,ACAT1,cns,FOXP2 IP - PFSK-1 cells,,,
USF1,ACAT1,colon,USF1 IP - HCT116 cells,,,
MAX,ACAT1,cns,MAX IP - SK-N-SH cells,,,
USF2,ACAT1,uterus,USF2 IP - HeLa cells,,,
OTX2,ACAT1,stemcells,OTX2 IP - Rep 10 ,,,
PDX1,ACAT1,pancreas,PDX1 IP,,,
REST,ACAT1,leukocytes,"REST IP - HL60 cells, REST IP - K562 cells",,,
MAX,ACAT1,lung,MAX IP - A549 cells,,,
TBP,ACAT1,stemcells,TBP IP - H1 cells,,,
CEBPB,ACAT1,leukocytes,"CEBPB IP, CEBPB ChIP-Seq - K562",,,
ZNF384,ACAT1,leukocytes,ZNF384 IP - K562 cells,,,
GABPA,ACAT1,liver,GABPA IP - HepG2 cells,,,
CREB1,ACAT1,lung,CREB1 IP | DEX - A549 cells,,,
FOXM1,ACAT1,mammarygland,FOXM1 IP | THSP - DS006,,,
GLI2,ACAT1,colon,GLI2 IP ,,,
CTCF,ACAT1,adiposetissue,"CTCF ChIP-Seq - d 9, CTCF ChIP-Seq - d 0, CTCF ChIP-Seq - d -2, CTCF ChIP-Seq - d 3",,,
TCF3,ACAT1,leukocytes,TCF3 IP - GM12878 cells,,,
MAZ,ACAT1,liver,MAZ IP - HepG2 cells,,,
IRF1,ACAT1,leukocytes,"IRF1 IP | IFNG - K562 cells, 30 min, IRF1 IP | IFNG - K562 cells, 6 h",,,
TBP,ACAT1,liver,TBP IP - HepG2 cells,,,
TEAD4,ACAT1,stemcells,TEAD4 IP - H1 cells,,,
TAL1,ACAT1,colon,TAL1 IP ,,,
TP73,ACAT1,bone,"TP73 IP - alpha isoform, Rep 1",,,
IFNA1,ACAT1,leukocytes,"MYC IP | IFNA1 - K562 cells, 30 min",,,
RELA,ACAT1,colon,RELA IP ,,,
MXI1,ACAT1,cns,MXI1 IP - SK-N-SH cells ,,,
MEF2B,ACAT1,kidney,MEF2B IP | MEF2B OE - Rep 2,,,
E2F3,ACAT1,colon,E2F3 IP ,,,
USF2,ACAT1,leukocytes,USF2 IP - GM12878 cells,,,
NFYA,ACAT1,uterus,NFYA IP - HeLa cells,,,
GATA2,ACAT1,cns,GATA2 ChIP-Seq SH-SY5Y,,,
HOXA4,ACAT1,colon,HOXA4 IP ,,,
JUND,ACAT1,leukocytes,JUND IP - K562 cells,,,
HMGN3,ACAT1,leukocytes,HMGN3 IP - K562 cells,,,
CTCF,ACAT1,uterus,CTCF IP - HeLa cells ,,,
MXI1,ACAT1,uterus,MXI1 IP - HeLa cells,,,
IRF1,ACAT1,colon,IRF1 IP ,,,
ELF1,ACSS3,liver,ELF1 IP - HepG2 cells,,,
TEAD4,ACSS3,liver,TEAD4 IP - HepG2 cells,,,
CEBPB,ACSS3,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP - H1 cells",,,
FOXA1,ACSS3,mammarygland,"FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, FOXA1 IP - T47D cells, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq, 17BE2 | FOXA1 ChIP-Seq, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 IP - T47D, 17BE2 + TNF | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 1",,,
CEBPB,ACSS3,leukocytes,"CEBPB IP - HL-60 cells, Rep 1 , CEBPB IP, CEBPB IP",,,
PDX1,ACSS3,stemcells,PDX1 IP,,,
FOS,ACSS3,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h",,,
4HT,ACSS3,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 36 h, STAT3 IP | 4HT - MCF10 cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h, STAT3 IP | 4HT - MCF10 cells, 12 h",,,
FOXA1,ACSS3,pancreas,FOXA1 IP,,,
17BE2,ACSS3,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq",,,
SPI1,ACSS3,leukocytes,"SPI1 IP - GM12878 cells, SPI1 IP - HL cells, SPI1 IP, SPI1 IP - K562 cells, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP, ROSI | SPI1 ChIP-Seq",,,
MAX,ACSS3,uterus,MAX IP - ECC1 cells,,,
FOSL1,ACSS3,mammarygland,FOSL1 IP,,,
FOXA1,ACSS3,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - , FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, GATA2 KD + R1881 | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - Rep 2, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq, CON KD  | FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 1",,,
R1881,ACSS3,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, GATA2 KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 1, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2",,,
PIAS1,ACSS3,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2",,,
NANOG,ACSS3,stemcells,"NANOG IP - Rep 2 , NANOG IP - Rep 3 , NANOG IP - Rep 8 , NANOG IP - H1 cells, NANOG IP - Rep 5 ",,,
FOXA2,ACSS3,liver,FOXA2 IP - HepG2 cells,,,
E2F1,ACSS3,mammarygland,"E2F1 IP - MCF7 cells, E2F1 IP",,,
FOXA2,ACSS3,stemcells,"FOXA2 IP - ES D10, FOXA2 IP - ES D7, FOXA2 IP - Rep 5 , FOXA2 IP - ES D2, FOXA2 IP - ES D5, FOXA2 IP - Rep 1 ",,,
JUND,ACSS3,stemcells,JUND IP - H1 cells,,,
FOSL2,ACSS3,liver,FOSL2 IP - HepG2 cells,,,
EOMES,ACSS3,stemcells,"EOMES IP - Rep 1 , EOMES IP - Rep 2 , EOMES IP - Rep 3 ",,,
RELA,ACSS3,adiposetissue,"RELA IP, RELA IP, RELA IP",,,
MAX,ACSS3,stemcells,"MAX IP - H1 cells, MAX IP - H1 cells",,,
TEAD4,ACSS3,stemcells,TEAD4 IP - H1 cells,,,
GABPA,ACSS3,liver,"GABPA IP - HepG2 cells, GABPA IP - MCF7 cells",,,
JUND,ACSS3,uterus,JUND IP - HeLa cells,,,
CREB1,ACSS3,prostate,"CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2",,,
ZNF143,ACSS3,stemcells,ZNF143 IP - H1 cells,,,
CEBPB,ACSS3,uterus,"CEBPB ChIP-Seq - HeLaS3, CEBPB IP - ECC1 cells",,,
USF1,ACSS3,liver,USF1 IP - HepG2 cells,,,
FOXA1,ACSS3,stemcells,FOXA1 IP - Rep 5 ,,,
JUN,ACSS3,liver,JUN IP - HepG2 cells,,,
SMAD3,ACSS3,embryonictissue,SMAD3 IP - endoderm,,,
OTX2,ACSS3,stemcells,OTX2 IP - Rep 10 ,,,
SP1,ACSS3,liver,SP1 IP - HepG2 cells,,,
ELF1,ACSS3,mammarygland,ELF1 IP - MCF7 cells,,,
CREB1,ACSS3,stemcells,CREB1 IP - H1 cells,,,
TBP,ACSS3,liver,TBP IP - HepG2 cells,,,
MAX,ACSS3,liver,"MAX IP - MCF7 cells, MAX IP - HepG2 cells",,,
CEBPB,ACSS3,colon,"CEBPB IP, CEBPB IP | 125DVD3",,,
GATA4,ACSS3,stemcells,GATA4 IP - Rep 8 ,,,
DEX,ACSS3,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2",,,
STAT3,ACSS3,mammarygland,"STAT3 IP - MCF10A cells, Rep 2, STAT3 IP | 4HT - MCF10 cells, 36 h, STAT3 IP | 4HT - MCF10 cells, 12 h",,,
ZEB1,ACSS3,liver,ZEB1 IP - HepG2 cells,,,
MYC,ACSS3,liver,MYC IP,,,
GATA2,ACSS3,vasculature,GATA2 IP - HUVEC cells,,,
JUN,ACSS3,uterus,JUN IP - HeLa cells,,,
FOS,ACSS3,vasculature,FOS IP - HUVEC cells,,,
YY1,ACSS3,stemcells,YY1 IP - H1 cells,,,
CREB1,ACSS3,liver,"CREB1 IP, CREB1 IP, CREB1 IP - HepG2 cells",,,
CDX2,ACSS3,colon,"CDX2 IP, CDX2 IP | 125DVD3",,,
CEBPB,ACSS3,liver,"CEBPB ChIP-Seq - HepG2, CEBPB IP | FORSK - HepG2 cells, CEBPB IP - HepG2 cells",,,
GATA4,ACSS3,stomach,GATA4 IP - AGS,,,
FOXH1,ACSS3,embryonictissue,FOXH1 IP - endoderm,,,
REST,ACSS3,stemcells,"REST IP - H1 cells, Rep 1",,,
FORSK,ACSS3,liver,CEBPB IP | FORSK - HepG2 cells,,,
YY1,ACSS3,liver,YY1 IP - HepG2 cells,,,
FOXA2,ACSS3,embryonictissue,FOXA2 IP - Rep 2,,,
JUN,ACSS3,vasculature,"JUN IP - HUVEC cells, JUN IP",,,
CEBPB,ACSS3,lung,"CEBPB ChIP-Seq - A549, CEBPB ChIP-Seq - IMR90",,,
JUND,ACSS3,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells",,,
GATA2,ACSS3,prostate,"GATA2 KD + R1881 | FOXA1 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq",,,
USF2,ACSS3,stemcells,USF2 IP - H1 cells,,,
125DVD3,ACSS3,colon,"CDX2 IP | 125DVD3, CEBPB IP | 125DVD3",,,
SRF,ACSS3,mammarygland,SRF IP - MCF7 cells,,,
DHT,ACSS3,prostate,DHT | FOXA1 ChIP-Seq,,,
HEY1,ACSS3,liver,HEY1 IP - HepG2 cells,,,
ARID3A,ACSS3,liver,ARID3A IP - HepG2 cells,,,
TCF12,ACSS3,liver,TCF12 IP - HepG2 cells,,,
JUND,ACSS3,vasculature,JUND IP,,,
SOX17,ACSS3,stemcells,SOX17 IP - Rep 1 ,,,
SP1,ACSS3,stemcells,SP1 IP - H1 cells,,,
TP53,ACSS3,mammarygland,TP53 IP,,,
MYBL2,ACSS3,liver,MYBL2 IP - HepG2 cells,,,
