TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
REST,ACAT2,lung,REST IP - A549 cells,,,
CREB1,ACAT2,stemcells,CREB1 IP - H1 cells,,,
RUNX1,ACAT2,hspcs,RUNX1,,,
JUN,ACAT2,mammarygland,"JUN IP - Rep 2, JUN IP - Rep 1",,,
MAZ,ACAT2,leukocytes,"MAZ IP - K562 cells, MAZ IP - GM12878 cells",,,
TEAD4,ACAT2,leukocytes,TEAD4 IP - K562 cells,,,
JUND,ACAT2,leukocytes,JUND IP - K562 cells,,,
ZBTB7A,ACAT2,liver,ZBTB7A IP - HepG2 cells,,,
MAX,ACAT2,liver,"MAX IP - HepG2 cells, MAX IP - HepG2 cells, MAX IP - MCF7 cells",,,
KLF5,ACAT2,pancreas,KLF5 IP,,,
ZNF143,ACAT2,leukocytes,ZNF143 IP - GM12878 cells,,,
REST,ACAT2,liver,"REST IP - HepG2 cells, Rep 2, REST IP - HepG2 cells, Rep 1",,,
TBP,ACAT2,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells",,,
GTF2B,ACAT2,uterus,GTF2B IP - Rep 2,,,
CTCF,ACAT2,heart,"CTCF IP - HCF cells , CTCF IP - myocytes cells, Rep 1 ",,,
YY1,ACAT2,uterus,YY1 IP - ECC1 cells,,,
IFNA1,ACAT2,leukocytes,"MYC IP | IFNA1 - K562 cells, 6 h",,,
E2F6,ACAT2,uterus,E2F6 IP - HeLa cells,,,
CEBPB,ACAT2,uterus,"CEBPB ChIP-Seq - HeLaS3, CEBPB IP - ECC1 cells",,,
TEAD4,ACAT2,liver,TEAD4 IP - HepG2 cells,,,
USF1,ACAT2,liver,USF1 IP - HepG2 cells,,,
FOSL2,ACAT2,cns,FOSL2 IP - SK-N-SH cells,,,
CTCF,ACAT2,liver,"CTCF IP - SK-N-SH cells, CTCF IP - HepG2 cells , CTCF IP - HepG2 cells, Rep 2 , CTCF IP, CTCF IP - HepG2 cells, Rep 1 ",,,
CREB1,ACAT2,colon,CREB1 IP ,,,
E2F6,ACAT2,stemcells,E2F6 IP - H1 cells,,,
IRF3,ACAT2,leukocytes,IRF3 IP - GM12878 cells,,,
ERG,ACAT2,leukocytes,ERG IP - Rep 1,,,
GATA2,ACAT2,hspcs,GATA2 IP,,,
RELA,ACAT2,colon,RELA IP ,,,
POU2F1,ACAT2,prostate,POU2F1 KD + DHT | FOXA1 ChIP-Seq,,,
HEY1,ACAT2,leukocytes,HEY1 IP - K562 cells,,,
SP1,ACAT2,stemcells,SP1 IP - H1 cells,,,
YY1,ACAT2,cns,"YY1 IP - SK-N-SH cells, YY1 IP | ATRA - SK-N-SH cells",,,
CTCF,ACAT2,bone,CTCF IP - Osteoblasts ,,,
SP2,ACAT2,stemcells,SP2 IP - H1 cells,,,
FOXA2,ACAT2,stemcells,FOXA2 IP - Rep 5 ,,,
SP1,ACAT2,liver,SP1 IP - HepG2 cells,,,
MTA3,ACAT2,leukocytes,MTA3 IP - GM12878 cells,,,
TEAD4,ACAT2,uterus,TEAD4 IP - ECC1 cells,,,
CREB1,ACAT2,leukocytes,"CREB1 IP - K562 cells, CREB1 IP - GM12878 cells",,,
MAFK,ACAT2,lung,MAFK IP - IMR cells,,,
IRF1,ACAT2,colon,IRF1 IP ,,,
CTCF,ACAT2,skeletalmuscle,"CTCF IP - HSMM cells, Rep 1 , CTCF IP - HSMM cells, Rep 2 ",,,
MAFF,ACAT2,leukocytes,MAFF IP - K562 cells,,,
NFKB1,ACAT2,leukocytes,"NFKB1 IP - Rep 1, NFKB1 IP - Rep 2",,,
FOXA2,ACAT2,liver,FOXA2 IP - HepG2 cells,,,
SP1,ACAT2,lung,SP1 IP - A549 cells,,,
SRF,ACAT2,colon,SRF IP - HCT116 cells,,,
ATF2,ACAT2,colon,ATF2 IP ,,,
SP2,ACAT2,liver,SP2 IP - HepG2 cells,,,
TFAP4,ACAT2,leukocytes,"TFAP4 IP - Rep 1, TFAP4 IP - Rep 2",,,
MAX,ACAT2,cns,MAX IP - SK-N-SH cells,,,
SP1,ACAT2,leukocytes,"SP1 IP - K562 cells, SP1 IP - GM12878 cells",,,
FOXA2,ACAT2,embryonictissue,FOXA2 IP - Rep 2,,,
MAZ,ACAT2,uterus,MAZ IP - HeLa cells,,,
CTCF,ACAT2,colon,"CTCF IP - HCT116 cells, Rep 1 ",,,
EBF1,ACAT2,leukocytes,"EBF1 IP - GM12878 cells, EBF1 IP - GM12878 cells",,,
ATRA,ACAT2,cns,"YY1 IP | ATRA - SK-N-SH cells, USF1 IP | ATRA - SK-N-SH cells",,,
USF1,ACAT2,cns,USF1 IP | ATRA - SK-N-SH cells,,,
TP53,ACAT2,mammarygland,"TP53 IP, TP53 IP | NUTL3 - MCF-7",,,
FOSL2,ACAT2,liver,FOSL2 IP - HepG2 cells,,,
FOXA2,ACAT2,lung,FOXA2 IP - A549 cells,,,
MXI1,ACAT2,cns,MXI1 IP - SK-N-SH cells ,,,
PBX3,ACAT2,cns,PBX3 IP - SK-N-SH cells,,,
ROSI,ACAT2,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
GABPA,ACAT2,lung,GABPA IP - A549 cells,,,
RELA,ACAT2,adiposetissue,RELA IP,,,
MYBL2,ACAT2,liver,MYBL2 IP - HepG2 cells,,,
MAZ,ACAT2,liver,MAZ IP - HepG2 cells,,,
EGR1,ACAT2,colon,EGR1 IP - HCT116 cells,,,
MXI1,ACAT2,uterus,MXI1 IP - HeLa cells,,,
NFYA,ACAT2,colon,NFYA IP ,,,
FOXA1,ACAT2,mammarygland,DHT | FOXA1 ChIP-Seq,,,
TEAD1,ACAT2,cns,"TEAD1 IP - Rep 1, TEAD1 IP - Rep 2",,,
CEBPA,ACAT2,leukocytes,CEBPA IP,,,
MAX,ACAT2,vasculature,MAX IP - HUVEC cells,,,
MXI1,ACAT2,leukocytes,MXI1 IP - GM12878 cells,,,
FORSK,ACAT2,liver,CEBPB IP | FORSK - HepG2 cells,,,
SRF,ACAT2,liver,SRF IP - HepG2 cells,,,
E2F3,ACAT2,colon,E2F3 IP ,,,
ZBTB7A,ACAT2,leukocytes,ZBTB7A IP - SK-N-SH cells,,,
JUN,ACAT2,leukocytes,"JUN IP - K562 cells, Rep 2",,,
REST,ACAT2,leukocytes,REST IP - K562 cells,,,
TNF,ACAT2,leukocytes,RELA IP | TNF - GM12891 cells,,,
CREB1,ACAT2,uterus,CREB1 IP - ECC1 cells,,,
JUN,ACAT2,colon,JUN IP ,,,
ETV5,ACAT2,colon,ETV5 IP ,,,
22RHC; INS,ACAT2,liver,SREBF1 IP | INS + 22RHC - HepG2 cells,,,
MAFF,ACAT2,liver,MAFF IP - HepG2 cells,,,
USF1,CYP51A1,lung,USF1 IP | DEX - A549 cells,,,
DEX,CYP51A1,lung,"USF1 IP | DEX - A549 cells, CREB1 IP | DEX - A549 cells, CTCF IP | DEX - A549 cells , CTCF IP | DEX - A549 cells",,,
MAX,CYP51A1,uterus,"MAX IP - HeLa cells, Rep 2, MAX IP - HeLa cells, Rep 1, MAX IP - ECC1 cells",,,
