TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
USF1,ACOX1,stemcells,USF1 IP - H1 cells,,,
CTCF,ACOX1,adiposetissue,CTCF ChIP-Seq - d 9,,,
MEF2A,ACOX1,leukocytes,MEF2A IP - K562 cells,,,
ZBTB7A,ACOX1,uterus,ZBTB7A IP - ECC1 cells,,,
TCF12,ACOX1,liver,TCF12 IP - HepG2 cells,,,
NFYA,ACOX1,leukocytes,NFYA IP - K562 cells,,,
TP63,ACSL1,skin,"TP63 IP, TP63 IP | BANF1 KD, TP63 IP, TP63 IP",,,
CTCF,ACSL1,cns,"CTCF IP - SK cells, CTCF IP - SK-N-SH cells ",,,
JUND,ACSL1,cns,JUND IP - SK-N-SH cells,,,
ELF1,ACSL1,leukocytes,ELF1 IP - SK-N-SH cells,,,
ATF3,ACSL1,leukocytes,ATF3 IP - K562 cells,,,
GATA1,ACSL1,leukocytes,GATA1 ChIP-Seq - SC266,,,
CTCF,ACSL1,leukocytes,"CTCF IP - GM18526 cells, Rep 1 , CTCF IP - K562 cells, Rep 13 , CTCF IP - GM11994 cells, Rep 2, CTCF IP - GM19193 cells, Rep 1 , CTCF IP - GM19193 cells, Rep 2 , CTCF IP - K562 cells, Rep 12 , CTCF IP - GM12892 cells, Rep 2 , CTCF IP -  DND , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - GM11831 cells, CTCF IP - GM06990 cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM12871 cells , CTCF IP - F36P cells, Rep 15 , CTCF IP - GM2588 cells, Rep 1 , CTCF IP - K562 cells, CTCF IP - GM12890 cells, Rep 1 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP - GM12890 cells, Rep 2 , CTCF IP - GM2255 cells, Rep 1 , CTCF IP - K562 cells, Rep 11 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM2610 cells, Rep 2 , CTCF IP - GM2255 cells, Rep 3 , CTCF IP - KU812 cells, Rep 9 , CTCF IP - GM12865 cells, Rep 2 , CTCF IP - GM10847 cells, Rep 1 , CTCF IP - GM19238 cells, Rep 2 , CTCF IP - GM2630 cells, Rep 3 , CTCF IP - F36P cells, Rep 7 , CTCF IP - K562 cells, Rep 16 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - MS1 cells, Rep 1 , CTCF IP - GM12814 cells, Rep 1, CTCF IP - GM2630 cells, Rep 1 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - F36P cells, Rep 3 , CTCF IP - F36P cells, Rep 11 , CTCF IP - GM2610 cells, Rep 3 , CTCF IP - MS1 cells, Rep 2 , CTCF IP - GM19239 cells, Rep 2 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - F36P cells, Rep 19 , CTCF IP - GM18505 cells, Rep 1 , CTCF IP - GM12865 cells, Rep 1 , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - K562 cells, Rep 14 , CTCF IP - GM19239 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM19099 cells, Rep 1 , CTCF IP - GM19099 cells, Rep 2 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - K562 cells, Rep 15 , CTCF IP - GM18505 cells, Rep 2 , CTCF IP -  CD20+ cells , CTCF ChIP-Seq - GM12878, CTCF IP - K562 cells, CTCF IP - GM18486 cells, Rep 1 , CTCF IP, CTCF IP - GM12892 cells, Rep 1 , CTCF IP - GM18951 cells, Rep 2 , CTCF IP - GM2610 cells, Rep 1 , CTCF IP - GM2588 cells, Rep 3 , CTCF IP - GM18526 cells, Rep 2 ",,,
FOXM1,ACSL1,leukocytes,FOXM1 IP - GM12878 cells,,,
SP1,ACSL1,leukocytes,SP1 IP - GM12878 cells,,,
BHLHE40,ACSL1,leukocytes,BHLHE40 IP - GM12878 cells,,,
BATF,ACSL1,leukocytes,BATF IP - GM12878 cells,,,
REST,ACSL1,cns,"REST IP - PFSK-N-SH cells1 cells, Rep 1, REST IP - PFSK1 cells, Rep 2, REST IP - SK-N-SH cells, REST IP - U87 cells, REST IP - SK cells",,,
REST,ACSL1,uterus,"REST IP - SK-N-SH cells, REST IP - ECC1 cells",,,
MEF2C,ACSL1,leukocytes,MEF2C IP - GM12878 cells,,,
RUNX1,ACSL1,leukocytes,"RUNX1 IP, RUNX1 IP - Rep 1, SPI1 IP | RUNX1 KD, RUNX1 IP - Rep 2, CEBPA IP | RUNX1 KD, RUNX1 IP, RUNX1 IP - N terminus 1, RUNX1 IP - N terminus 2",,,
RELA,ACSL1,leukocytes,"RELA IP | TNF - GM18951 cells, RELA IP | TNF - GM18505 cells, RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM12892 cells, RELA IP | TNF - GM19099 cells, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM12878 cells, RELA IP | TNF - GM19193 cells",,,
TNF,ACSL1,leukocytes,"RELA IP | TNF - GM18951 cells, RELA IP | TNF - GM18505 cells, RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM12892 cells, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM12878 cells, RELA IP | TNF - GM19193 cells",,,
YY1,ACSL1,leukocytes,"YY1 IP - GM12892 cells, Rep 1, YY1 IP - GM12878 cells, YY1 IP - K562 cells, Rep 2, YY1 IP - K562 cells, Rep 1, YY1 IP - GM12891 cells",,,
TCF3,ACSL1,leukocytes,TCF3 IP - GM12878 cells,,,
TP53,ACSL1,bone,"TP53 IP, TP53 IP - Rep 2, TP53 IP | NUTL3 - SJSA-1, TP53 IP | TP53EE/RR OE",,,
CEBPB,ACSL1,leukocytes,"CEBPB IP | oxLDL  - Rep 208, CEBPB IP - Rep 203, CEBPB IP | oxLDL  - Rep 205, CEBPB IP, CEBPB IP, CEBPB IP - HL-60 cells, Rep 2 , CEBPB IP - Rep 201, CEBPB IP, CEBPB IP, CEBPB IP | oxLDL  - Rep 206, CEBPB IP - HL-60 cells, Rep 1 , CEBPB IP| oxLDL  - Rep 207, CEBPB IP, CEBPB IP - K562 cells, CEBPB ChIP-Seq - K562, CEBPB IP, CEBPB IP - Rep 204, CEBPB IP, CEBPB IP - GM12878 cells",,,
USF2,ACSL1,liver,USF2 IP - HepG2 cells,,,
CEBPB,ACSL1,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP",,,
TCF12,ACSL1,cns,TCF12 IP - SK-N-SH cells,,,
CTCF,ACSL1,skeletalmuscle,"CTCF IP - HSMM cells, Rep 2 , CTCF IP - HSMM cells, Rep 1 ",,,
GATA4,ACSL1,stemcells,"GATA4 IP - Rep 9 , GATA4 IP - Rep 10 , GATA4 IP - Rep 11 , GATA4 IP - Rep 8 ",,,
MYC,ACSL1,mammarygland,"MYC IP | 4HT - MCF10A cells, MYC IP - MCF-10A cells, DHT | MYC ChIP-Seq",,,
4HT,ACSL1,mammarygland,"MYC IP | 4HT - MCF10A cells, STAT3 IP | 4HT - MCF10 cells, 12 h, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h, STAT3 IP | 4HT - MCF10 cells, 36 h, FOS IP | 4HT - MCF10A cells, 36 h",,,
ETV5,ACSL1,colon,ETV5 IP ,,,
CTCF,ACSL1,erythroidlineage,"CTCF IP - Erythroid cells, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 11 , CTCF IP - Erythroid cells, Rep 2",,,
MAX,ACSL1,uterus,"MAX IP - ECC1 cells, MAX IP - HeLa cells, Rep 1",,,
SOX2,ACSL1,stemcells,"SOX2 IP - Rep 3 , SOX2 IP - Rep 2, SOX2 IP",,,
HEY1,ACSL1,liver,HEY1 IP - HepG2 cells,,,
SPI1,ACSL1,leukocytes,"ROSI | SPI1 ChIP-Seq, SPI1 IP, SPI1 IP - GM12878 cells, SPI1 IP, SPI1 IP | RUNX1 KD, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - K562 cells, SPI1 IP - HL cells, SPI1 IP, SPI1 IP, SPI1 IP - HL-60 cells, Rep 4 , SPI1 IP - GM12878 cells, Rep 1 , SPI1 IP - GM12891 cells, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP - U-937 cells, Rep 4 , SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP, SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP",,,
ROSI,ACSL1,leukocytes,ROSI | SPI1 ChIP-Seq,,,
TEAD4,ACSL1,colon,TEAD4 IP - HCT116 cells,,,
SRF,ACSL1,stemcells,"SRF IP - Rep 7 , SRF IP - Rep 6 ",,,
RELA,ACSL1,adiposetissue,"RELA IP, RELA IP, RELA IP",,,
MXI1,ACSL1,lung,MXI1 IP - IMR cells,,,
ZBTB7A,ACSL1,leukocytes,ZBTB7A IP - SK-N-SH cells,,,
FOXA1,ACSL1,prostate,"FOXA1 KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - LNCaP-abl, CON KD + R1881 | FOXA1 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq, FOXA1 + FBS | GATA2 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CON KD  | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, CON KD | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, GATA2 KD  | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 2, EtOH | FOXA1 ChIP-Seq - , DHT | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, GATA2 KD + R1881 | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, FOXA1 KD | FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2",,,
FOS,ACSL1,mammarygland,"FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h, FOS IP | 4HT - MCF10A cells, 36 h",,,
TCF12,ACSL1,uterus,TCF12 IP - ECC1 cells,,,
E2F3,ACSL1,colon,E2F3 IP ,,,
FOSL2,ACSL1,cns,FOSL2 IP - SK-N-SH cells,,,
ELF1,ACSL1,liver,ELF1 IP - HepG2 cells,,,
MAFF,ACSL1,liver,MAFF IP - HepG2 cells,,,
FOXA1,ACSL1,liver,"FOXA1 IP - HepG2 cells, Rep 1, FOXA1 IP - HepG2 cells, Rep 2",,,
FOXA1,ACSL1,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, DHT | FOXA1 ChIP-Seq, DEX | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 1, FOXA1 IP - T47D cells",,,
DEX,ACSL1,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 1, JUN IP | DEX, DEX | FOXA1 ChIP-Seq - Rep 2",,,
CEBPB,ACSL1,lung,"CEBPB ChIP-Seq - A549, CEBPB ChIP-Seq - IMR90, CEBPB IP - A549 cells",,,
TCF7L2,ACSL1,hspcs,"TCF7L2 IP - Rep 2, TCF7L2 IP - Rep 1",,,
R1881,ACSL1,prostate,"CON KD + R1881 | FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | GATA2 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, GATA2 KD + R1881 | FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2",,,
ERG,ACSL1,prostate,ERG ChIP-Seq,,,
FOXA2,ACSL1,stemcells,"FOXA2 IP - ES D7, FOXA2 IP - Rep 1 , FOXA2 IP - ES D2, FOXA2 IP - ES D10, FOXA2 IP - ES D5, FOXA2 IP - Rep 5 ",,,
CTCF,ACSL1,placenta,"CTCF IP - HVMF cells, Rep 1 ",,,
FOXA2,ACSL1,liver,FOXA2 IP - HepG2 cells,"19822575,",,
STAT3,ACSL1,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 12 h, STAT3 IP | 4HT - MCF10 cells, 36 h, STAT3 IP - MCF10A cells, Rep 2, STAT3 IP - MCF10A cells, Rep 1",,,
MAZ,ACSL1,lung,MAZ IP - IMR cells,,,
GABPA,ACSL1,leukocytes,"GABPA IP - Jurkat, Rep 1, GABPA IP - HL cells",,,
MAX,ACSL1,leukocytes,"MAX IP - K562 cells, Rep 2, MAX IP - GM12878 cells, MAX IP - NB4 cells, MAX IP - K562 cells",,,
NFKB2,ACSL1,leukocytes,"NFKB2 IP - Rep 1, NFKB2 IP - Rep 2",,,
MAX,ACSL1,lung,MAX IP - A549 cells,,,
MYC,ACSL1,leukocytes,"MYC IP - K562 cells, Rep 2, MYC IP - K562 cells, Rep 1, MYC IP - NB4 cells, MYC IP | IFNG - K562 cells, 30 min",,,
MAX,ACSL1,liver,"MAX IP - MCF7 cells, MAX IP - HepG2 cells, MAX IP - HepG2 cells",,,
CREB1,ACSL1,lung,CREB1 IP | DEX - A549 cells,,,
DEX,ACSL1,lung,"CREB1 IP | DEX - A549 cells, FOXA1 IP | DEX - A549 cells, USF1 IP | DEX - A549 cells",,,
CEBPB,ACSL1,colon,"CEBPB IP | 125DVD3, CEBPB IP, CEBPB IP - HCT116 cells",,,
125DVD3,ACSL1,colon,CEBPB IP | 125DVD3,,,
REST,ACSL1,liver,"REST IP - HepG2 cells, Rep 2, REST IP - HepG2 cells, Rep 1",,,
CTCF,ACSL1,liver,"CTCF IP, CTCF IP - SK-N-SH cells",,,
CEBPE,ACSL1,leukocytes,"CEBPE IP - HL-60 cells, Rep 3 ",,,
FOXA1,ACSL1,lung,"FOXA1 IP - A549 cells, FOXA1 IP | DEX - A549 cells",,,
MAFK,ACSL1,leukocytes,MAFK IP - K562 cells,,,
KLF5,ACSL1,pancreas,"KLF5 IP, FOXA1 IP | KLF5 KO, ELF3 IP | KLF5 KO",,,
JUN,ACSL1,mammarygland,"JUN IP | DEX, JUN IP - Rep 1, JUN IP, JUN IP - Rep 2, JUN IP | CPDA",,,
MAFK,ACSL1,uterus,MAFK IP - HeLa cells,,,
BANF1,ACSL1,skin,TP63 IP | BANF1 KD,,,
CUX1,ACSL1,leukocytes,CUX1 IP - K562 cells,,,
MAZ,ACSL1,leukocytes,"MAZ IP - K562 cells, MAZ IP - GM12878 cells",,,
GATA2,ACSL1,prostate,"FOXA1 KD | GATA2 ChIP-Seq, GATA2 ChIP-Seq, FOXA1 + FBS | GATA2 ChIP-Seq, CON KD | GATA2 ChIP-Seq, GATA2 ChIP-Seq - Rep 2, CON KD + R1881 | GATA2 ChIP-Seq, GATA2 KD  | FOXA1 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, CON KD  | GATA2 ChIP-Seq, GATA2 ChIP-Seq - Rep 1, CON KD + FBS | GATA2 ChIP-Seq",,,
CREB1,ACSL1,prostate,"FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - LNCaP, CREB1 ChIP-Seq - LNCaP-abl",,,
EGR1,ACSL1,colon,EGR1 IP - HCT116 cells,,,
GATA3,ACSL1,cns,GATA3 IP - SK-N-SH cells,,,
ELF3,ACSL1,pancreas,"ELF3 IP, ELF3 IP | KLF5 KO, ELF3 IP",,,
JUND,ACSL1,leukocytes,"JUND IP - GM12878 cells, Rep 2, JUND IP - GM12878 cells, Rep 1 , JUND IP - K562 cells",,,
MYB,ACSL1,leukocytes,"MYB IP - Jurkat, Rep 5, MYB IP - MOLT3, MYB IP - Jurkat, Rep 4, MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 1",,,
FOXA1,ACSL1,pancreas,"FOXA1 IP | KLF5 KO, FOXA1 IP, FOXA1 IP",,,
PIAS1,ACSL1,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1",,,
TBP,ACSL1,uterus,TBP IP - HeLa cells,,,
JUND,ACSL1,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells",,,
GATA2,ACSL1,vasculature,GATA2 IP - HUVEC cells,,,
GATA2,ACSL1,leukocytes,GATA2 IP - K562 cells,,,
LYL1,ACSL1,leukocytes,"LYL1 IP - Kasumi-1, LYL1 IP - HL-60",,,
CREB1,ACSL1,liver,"CREB1 IP - HepG2 cells, CREB1 IP, CREB1 IP, CREB1 IP",,,
JUN,ACSL1,leukocytes,"JUN IP - K562 cells, Rep 2, JUN IP | IFNG - K562 cells, 6 h, JUN IP | IFNA1-13 - 30 min , JUN IP | IFNG - K562 cells, 30 min, JUN IP - K562 cells, Rep 1",,,
SP1,ACSL1,stemcells,SP1 IP - H1 cells,,,
E2F6,ACSL1,leukocytes,"E2F6 IP - K562 cells, E2F6 IP - K562 cells",,,
CTCF,ACSL1,kidney,"CTCF IP - RPTEC cells, Rep 2 , CTCF IP - RPTEC cells, Rep 1 ",,,
NFYA,ACSL1,colon,NFYA IP ,,,
CTCF,ACSL1,hspcs,"CTCF IP - HSPCs, Rep 1",,,
HOXA6,ACSL1,colon,HOXA6 IP ,,,
CEBPA,ACSL1,leukocytes,"CEBPA IP - U-937 cells, Rep 2 , CEBPA IP - U-937 cells, Rep 1 , CEBPA IP, CEBPA IP | RUNX1 KD",,,
GATA3,ACSL1,mammarygland,"GATA3 IP - MCF7 cells, GATA3 IP - T47D cells",,,
GATA2,ACSL1,cns,GATA2 ChIP-Seq SH-SY5Y,,,
CTCF,ACSL1,skin,"CTCF IP - NHDF cells, Rep 2 ",,,
E2F6,ACSL1,stemcells,E2F6 IP - H1 cells,,,
STAT1,ACSL1,leukocytes,"STAT1 IP - Rep 5, STAT1 IP - Rep 1, STAT1 IP - Rep 4, STAT1 IP - Rep 2, STAT1 IP - Rep 3",,,
IFNG,ACSL1,leukocytes,"STAT1 IP - Rep 5, JUN IP | IFNG - K562 cells, 6 h, IRF1 IP - Rep 1, STAT1 IP - Rep 1, STAT1 IP - Rep 4, IRF1 IP - Rep 3, STAT1 IP - Rep 2, STAT1 IP - Rep 3, JUN IP | IFNG - K562 cells, 30 min, MYC IP | IFNG - K562 cells, 30 min",,,
MAZ,ACSL1,uterus,MAZ IP - HeLa cells,,,
REST,ACSL1,leukocytes,"REST IP - HL60 cells, REST IP - K562 cells, REST IP - Jurkat cells, Rep 11 , REST IP - GM12878 cells, Rep 9 ",,,
CEBPB,ACSL1,uterus,CEBPB ChIP-Seq - HeLaS3,,,
CREB1,ACSL1,leukocytes,CREB1 IP - GM12878 cells,,,
NANOG,ACSL1,stemcells,"NANOG IP - Rep 8 , NANOG IP - Rep 4 , NANOG IP - H1 cells, NANOG IP - Rep 6 , NANOG IP - Rep 5 , NANOG IP - Rep 2 , NANOG IP - Rep 2, NANOG IP - Rep 9 , NANOG IP - Rep 1",,,
PAX5,ACSL1,leukocytes,"PAX5 IP - GM12891 cells, PAX5 IP - GM12878 cells, Rep 2, PAX5 IP - GM12892 cells, PAX5 IP - GM12878 cells, Rep 1",,,
SRF,ACSL1,leukocytes,"SRF IP - SK-N-SH cells, SRF IP - GM12878 cells, Rep 2",,,
USF1,ACSL1,stemcells,USF1 IP - H1 cells,,,
SIX2,ACSL1,kidney,"SIX2 IP - 17 weeks, Rep 1",,,
GLI2,ACSL1,colon,GLI2 IP ,,,
EBF1,ACSL1,leukocytes,"EBF1 IP - GM12878 cells, EBF1 IP - GM12878 cells",,,
CTCF,ACSL1,mammarygland,"CTCF IP - HMEC cells, Rep 1 ",,,
SP1,ACSL1,colon,SP1 IP - HCT116 cells,,,
TEAD4,ACSL1,liver,TEAD4 IP - HepG2 cells,,,
TCF7L2,ACSL1,uterus,TCF7L2 IP - HeLa cells,,,
HOXA4,ACSL1,colon,HOXA4 IP ,,,
RELA,ACSL1,lung,"RELA IP | DEX + TNF - Rep 2, RELA IP | DEX + TNF - Rep 1",,,
DEX; TNF,ACSL1,lung,"RELA IP | DEX + TNF - Rep 2, RELA IP | DEX + TNF - Rep 1",,,
SMAD1,ACSL1,hspcs,"SMAD1 IP - Rep 2, SMAD1 IP - Rep 3",,,
KLF11,ACSL1,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2, KLF11 ChIP-Seq, Rep 2",,,
ROSI,ACSL1,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
FOSL2,ACSL1,lung,FOSL2 IP - A549 cells,,,
EGR1,ACSL1,liver,EGR1 IP - MCF7 cells,,,
SREBF1,ACSL1,liver,SREBF1 IP | INS + 22RHC - HepG2 cells,,,
22RHC; INS,ACSL1,liver,SREBF1 IP | INS + 22RHC - HepG2 cells,,,
JUND,ACSL1,colon,JUND IP - HCT116 cells,,,
IRF1,ACSL1,leukocytes,"IRF1 IP - Rep 1, IRF1 IP - Rep 3",,,
POU5F1,ACSL1,stemcells,"POU5F1 IP - Rep 1 , POU5F1 IP",,,
FOXP1,ACSL1,prostate,DHT | FOXP1 ChIP-Seq,,,
DHT,ACSL1,prostate,"DHT | FOXP1 ChIP-Seq, DHT | RUNX1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq",,,
CEBPB,ACSL1,liver,"CEBPB ChIP-Seq - HepG2, CEBPB IP | FORSK - HepG2 cells, CEBPB IP - HepG2 cells",,,
FOSL2,ACSL1,liver,FOSL2 IP - HepG2 cells,,,
BCL3,ACSL1,leukocytes,BCL3 IP - GM12878 cells,,,
GATA6,ACSL1,stomach,"GATA6 IP - AGS, GATA6 IP - YCC3",,,
GATA1,ACSL1,hspcs,GATA1 IP - Rep 1,,,
FOXH1,ACSL1,embryonictissue,FOXH1 IP - endoderm,,,
STAT5A,ACSL1,leukocytes,"STAT5A IP - K562 cells, STAT5A IP - GM12878 cells",,,
CTCF,ACSL1,sensory,"CTCF IP - WERI-Rb-1- cells, Rep 1 , CTCF IP - HRPEpiC cells, Rep 1 , CTCF IP - HRPEpiC cells, Rep 2 ",,,
MAX,ACSL1,stemcells,MAX IP - H1 cells,,,
TAL1,ACSL1,leukocytes,"TAL1 IP - MOLT3, TAL1 IP - K562 cells",,,
RELA,ACSL1,colon,RELA IP ,,,
MTA3,ACSL1,leukocytes,MTA3 IP - GM12878 cells,,,
OTX2,ACSL1,stemcells,"OTX2 IP - Rep 10 , OTX2 IP - Rep 2 ",,,
ZNF263,ACSL1,kidney,ZNF263 IP - HEK293 cells,,,
ATF2,ACSL1,colon,ATF2 IP ,,,
JUN,ACSL1,vasculature,"JUN IP, JUN IP - HUVEC cells",,,
RUNX1,ACSL1,prostate,DHT | RUNX1 ChIP-Seq,,,
ZEB1,ACSL1,liver,ZEB1 IP - HepG2 cells,,,
E2F1,ACSL1,prostate,HES6 OE | E2F1 ChIP-Seq - Rep 1,,,
HES6,ACSL1,prostate,HES6 OE | E2F1 ChIP-Seq - Rep 1,,,
JUN,ACSL1,liver,JUN IP - HepG2 cells,,,
TBP,ACSL1,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells",,,
TAL1,ACSL1,colon,TAL1 IP ,,,
CEBPB,ACSL1,mammarygland,CEBPB IP - MCF7 cells,,,
FOSL1,ACSL1,colon,FOSL1 IP - HCT116 cells,,,
MEF2A,ACSL1,leukocytes,"MEF2A IP - GM12878 cells, MEF2A IP - K562 cells",,,
MXI1,ACSL1,liver,MXI1 IP - HepG2 cells,,,
JUND,ACSL1,vasculature,JUND IP,,,
EGR1,ACSL1,leukocytes,EGR1 IP - K562 cells,,,
USF1,ACSL1,liver,USF1 IP - HepG2 cells,,,
ARID3A,ACSL1,liver,ARID3A IP - HepG2 cells,,,
ZEB1,ACSL1,leukocytes,ZEB1 IP - GM12878 cells,,,
REST,ACSL1,mammarygland,REST IP - MCF7 cells,,,
MAFK,ACSL1,liver,"MAFK IP - HepG2 cells, Rep 2, MAFK IP - HepG2 cells, Rep 1",,,
GTF2B,ACSL1,uterus,GTF2B IP - Rep 2,,,
FOS,ACSL1,vasculature,FOS IP - HUVEC cells,,,
SP1,ACSL1,liver,SP1 IP - HepG2 cells,,,
CTCF,ACSL1,vasculature,"CTCF IP - HUVEC cells, Rep 1 , CTCF IP - HPAF cells, Rep 1 ",,,
CTCF,ACSL1,adiposetissue,"CTCF ChIP-Seq - d 9, CTCF ChIP-Seq - d -2, CTCF ChIP-Seq - d 0",,,
PBX3,ACSL1,cns,PBX3 IP - SK-N-SH cells,,,
MAX,ACSL1,colon,MAX IP - HCT116 cells,,,
TBP,ACSL1,liver,TBP IP - HepG2 cells,,,
FORSK,ACSL1,liver,CEBPB IP | FORSK - HepG2 cells,,,
KLF5,ACSL1,stomach,KLF5 IP - KATOIII,,,
NFATC1,ACSL1,leukocytes,NFATC1 IP - GM12878 cells,,,
FOSL1,ACSL1,mammarygland,FOSL1 IP,,,
HEY1,ACSL1,leukocytes,HEY1 IP - K562 cells,,,
TEAD1,ACSL1,cns,TEAD1 IP - Rep 1,,,
GATA3,ACSL1,leukocytes,GATA3 IP,,,
USF1,ACSL1,uterus,USF1 IP - ECC1 cells,,,
SRF,ACSL1,colon,SRF IP - HCT116 cells,,,
MXI1,ACSL1,cns,MXI1 IP - SK-N-SH cells ,,,
IFNA1,ACSL1,leukocytes,JUN IP | IFNA1-13 - 30 min ,,,
RUNX1,ACSL1,hspcs,RUNX1,,,
DHT,ACSL1,mammarygland,"DHT | FOXA1 ChIP-Seq, DHT | MYC ChIP-Seq",,,
BCL11A,ACSL1,leukocytes,BCL11A IP - GM12878 cells,,,
USF1,ACSL1,colon,USF1 IP - HCT116 cells,,,
EGR1,ACSL1,uterus,EGR1 IP - ECC1 cells,,,
YY1,ACSL1,stemcells,YY1 IP - H1 cells,,,
CTCF,ACSL1,megakaryocytelineage,"CTCF IP - MEG-01 cells, Rep 6 , CTCF IP - MEG-01 cells, Rep 2 , CTCF IP - MEG-01 cells, Rep 4 , CTCF IP - MEG-01 cells, Rep 10 ",,,
TCF7L2,ACSL1,mammarygland,TCF7L2 ChIP-Seq,,,
