TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
MAZ,LIPE,lung,MAZ IP - IMR cells,,,
TBP,LIPE,leukocytes,TBP IP - GM12878 cells,,,
CREB1,LIPE,colon,CREB1 IP ,,,
JUND,LIPE,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells",,,
TCF12,LIPE,liver,TCF12 IP - HepG2 cells,,,
TCF12,LIPE,lung,TCF12 IP - A549 cells,,,
ATF2,LIPE,stemcells,ATF2 IP - H1 cells,,,
BCL3,LIPE,lung,BCL3 IP - A549 cells,,,
MAZ,LIPE,leukocytes,"MAZ IP - K562 cells, MAZ IP - GM12878 cells",,,
TEAD4,LIPE,colon,TEAD4 IP - HCT116 cells,,,
MXI1,LIPE,cns,MXI1 IP - SK-N-SH cells ,,,
KLF5,LIPE,stomach,KLF5 IP - KATOIII,,,
SRF,LIPE,colon,SRF IP - HCT116 cells,,,
OTX2,LIPE,stemcells,OTX2 IP - Rep 10 ,,,
HEY1,LIPE,liver,HEY1 IP - HepG2 cells,,,
CEBPB,LIPE,bone,"CEBPB IP, CEBPB IP",,,
MAX,LIPE,stemcells,"MAX IP - H1 cells, MAX IP - H1 cells",,,
GATA3,LIPE,lung,GATA3 IP - A549 cells,,,
IRF1,LIPE,colon,IRF1 IP ,,,
JUND,LIPE,cns,JUND IP - SK-N-SH cells ,,,
GATA2,LIPE,vasculature,GATA2 IP - HUVEC cells,,,
YY1,LIPE,liver,YY1 IP - HepG2 cells,,,
CREB1,LIPE,leukocytes,"CREB1 IP - K562 cells, CREB1 IP - GM12878 cells",,,
TEAD4,LIPE,liver,"TEAD4 IP - MCF7 cells, TEAD4 IP - HepG2 cells",,,
USF1,LIPE,stemcells,USF1 IP - H1 cells,,,
MAX,LIPE,colon,MAX IP - HCT116 cells,,,
BATF,LIPE,leukocytes,BATF IP - GM12878 cells,,,
FORSK,LIPE,liver,CEBPB IP | FORSK - HepG2 cells,,,
IRF1,LIPE,pancreas,IRF1 IP,,,
TEAD4,LIPE,leukocytes,TEAD4 IP - K562 cells,,,
USF1,LIPE,cns,USF1 IP | ATRA - SK-N-SH cells,,,
ATRA,LIPE,cns,"USF1 IP | ATRA - SK-N-SH cells, YY1 IP | ATRA - SK-N-SH cells",,,
ATF3,LIPE,liver,ATF3 IP - HepG2 cells,,,
NFYA,LIPE,colon,NFYA IP ,,,
CREB1,LIPE,lung,CREB1 IP | DEX - A549 cells,,,
TP53,LIPE,leukocytes,TP53 IP - Doxo DNA damage,,,
E2F1,LIPE,mammarygland,E2F1 IP,,,
REST,LIPE,liver,"REST IP - HepG2 cells, Rep 1",,,
ELF1,LIPE,colon,ELF1 IP - HCT116 cells,,,
JUND,LIPE,uterus,JUND IP - HeLa cells,,,
STAT5A,LIPE,leukocytes,STAT5A IP - GM12878 cells,,,
MAX,LIPE,lung,"MAX IP - A549 cells, MAX IP - A549 cells",,,
ZBTB7A,LIPE,liver,ZBTB7A IP - HepG2 cells,,,
FOXP2,LIPE,cns,FOXP2 IP - PFSK-1 cells,,,
CPDA,LIPE,mammarygland,JUN IP | CPDA,,,
SP1,LIPE,stemcells,SP1 IP - H1 cells,,,
TP53,LIPE,mammarygland,"TP53 IP, TP53 IP | NUTL3 - MCF-7",,,
MTA3,LIPE,leukocytes,MTA3 IP - GM12878 cells,,,
USF1,LIPE,leukocytes,USF1 IP - K562 cells,,,
CTCF,LIPE,esophagus,"CTCF IP - HEEpiC cells, Rep 2 , CTCF IP - HEEpiC cells, Rep 1 ",,,
CTCF,LIPE,skeletalmuscle,"CTCF IP - HSMM cells, Rep 1 , CTCF IP - HSMM cells, Rep 2 ",,,
MAZ,LIPE,uterus,MAZ IP - HeLa cells,,,
MYC,LIPE,uterus,MYC IP - HeLa cells,,,
NFYB,LIPE,leukocytes,NFYB IP - GM12878 cells,,,
STAT2,LIPE,colon,STAT2 IP ,,,
ELF1,LIPE,lung,ELF1 IP - A549 cells,,,
TEAD4,LIPE,stemcells,TEAD4 IP - H1 cells,,,
SP1,LIPE,lung,SP1 IP - A549 cells,,,
SRF,LIPE,mammarygland,SRF IP - MCF7 cells,,,
CTCF,LIPE,pancreas,CTCF IP,,,
MXI1,LIPE,lung,MXI1 IP - IMR cells,,,
GABPA,LIPE,stemcells,GABPA IP - H1 cells,,,
TEAD4,LIPE,lung,TEAD4 IP - A549 cells,,,
REST,LIPE,leukocytes,REST IP - K562 cells,,,
E2F6,LIPE,stemcells,E2F6 IP - H1 cells,,,
FOXA2,LIPE,lung,FOXA2 IP - A549 cells,,,
FOS,LIPE,leukocytes,FOS IP - GM12878 cells,,,
YY1,LIPE,cns,YY1 IP | ATRA - SK-N-SH cells,,,
JUND,LIPE,vasculature,JUND IP,,,
BAY082,LIPE,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA",,,
PBX3,LIPE,cns,PBX3 IP - SK-N-SH cells,,,
DHT,LIPE,prostate,DHT | FOXA1 ChIP-Seq,,,
JUND,LIPE,colon,JUND IP - HCT116 cells,,,
TAL1,LIPE,colon,TAL1 IP ,,,
FOSL1,LIPE,colon,FOSL1 IP - HCT116 cells,,,
ATF3,LIPE,stemcells,ATF3 IP - H1 cells,,,
E2F6,LIPE,lung,E2F6 IP - A549 cells,,,
BHLHE40,LIPE,liver,BHLHE40 IP - HepG2 cells,,,
E2F4,LIPE,mammarygland,E2F4 IP | 4HT - MCF10 cells,,,
CTCF,MGLL,leukocytes,"CTCF IP - GM19238 cells, Rep 1 , CTCF IP - F36P cells, Rep 13 , CTCF IP - GM11811 cells, Rep 1, CTCF IP - HL , CTCF IP - GM12864 cells, Rep 2 , CTCF IP - GM12234 cells, CTCF IP - GM12890 cells, Rep 2 , CTCF IP - CD14+ cells , CTCF IP - GM2255 cells, Rep 1 , CTCF ChIP-Seq - GM12878, CTCF IP - GM2610 cells, Rep 2 , CTCF IP - GM12874 cells, Rep 1 , CTCF IP - KU812 cells, Rep 5 , CTCF IP - GM12489 cells, Rep 1, CTCF IP - GM12814 cells, Rep 2, CTCF IP - HL-60 cells, Rep 5 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - K562 cells, Rep 15 , CTCF IP - GM06990 cells, Rep 2 , CTCF IP -  DND , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM19238 cells, Rep 2 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM12870 cells , CTCF IP - F36P cells, Rep 14 , CTCF IP - GM12867 cells , CTCF IP - GM12872 cells, Rep 3 , CTCF IP - GM2255 cells, Rep 3 , CTCF IP - GM12749 cells, Rep 1, CTCF IP - GM10847 cells, Rep 1 , CTCF IP - K562 cells, CTCF IP - GM07346 cells, CTCF IP - MS1 cells, Rep 2 , CTCF IP, CTCF IP - GM2630 cells, Rep 3 , CTCF IP - GM11994 cells, Rep 2, CTCF IP - GM12890 cells, Rep 3 , CTCF IP - GM12154 cells, Rep 2, CTCF IP - K562 cells, CTCF IP - F36P cells, Rep 10 , CTCF IP - MS1 cells, Rep 1 , CTCF IP - GM12489 cells, Rep 2, CTCF IP - GM12864 cells, Rep 1 , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - F36P cells, Rep 2 , CTCF IP - K562 cells, Rep 12 , CTCF IP - GM2630 cells, Rep 1 , CTCF IP - GM12873 cells, Rep 3 , CTCF IP - GM2610 cells, Rep 3 , CTCF IP - K562 cells, Rep 13 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - GM12875 cells, Rep 1 , CTCF IP - HL-60 cells, Rep 9 , CTCF IP - K562 cells, Rep 2 , CTCF IP - U-937 cells, Rep 2 , CTCF IP - GM19099 cells, Rep 2 , CTCF IP - GM19099 cells, Rep 1 , CTCF IP - K562 cells, Rep 11 , CTCF IP - GM12871 cells , CTCF IP - UT-7 cells, Rep 3 , CTCF IP - GM11831 cells, CTCF IP - KU812 cells, Rep 17 , CTCF IP - GM10847 cells, Rep 2 , CTCF IP - GM18505 cells, Rep 1 , CTCF IP - KU812 cells, Rep 13 , CTCF IP - GM19239 cells, Rep 2 , CTCF IP - K562 cells , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM12872 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM11994 cells, Rep 1, CTCF IP - GM19239 cells, Rep 1 , CTCF IP - GM12815 cells, Rep 1, CTCF IP - F36P cells, Rep 15 , CTCF IP - GM12154 cells, Rep 1, CTCF IP - GM11992 cells, Rep 2, CTCF IP - GM2630 cells, Rep 2 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - F36P cells, Rep 6 , CTCF IP - GM12866 cells , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - F36P cells, Rep 9 , CTCF IP - HL-60 cells, Rep 3 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - UT-7 cells, Rep 4 , CTCF IP - GM18526 cells, Rep 2 , CTCF IP - UT-7 cells, Rep 1 , CTCF IP - GM18486 cells, Rep 2 , CTCF IP - HL-60 cells, Rep 2 , CTCF IP - GM18505 cells, Rep 2 , CTCF IP - HL-60 cells, Rep 7 , CTCF IP - GM18486 cells, Rep 1 , CTCF IP - GM12869 cells , CTCF IP - GM12865 cells, Rep 3 , CTCF IP - GM11811 cells, Rep 2, CTCF IP - KU812 cells, Rep 1 , CTCF IP - GM18951 cells, Rep 2 , CTCF IP - U-937 cells, Rep 1 , CTCF IP - GM18951 cells, Rep 1 , CTCF IP - GM12892 cells, Rep 1 , CTCF IP - K562 cells, Rep 1 , CTCF IP - GM06990 cells, Rep 1 , CTCF IP - GM2610 cells, Rep 1 , CTCF IP - KU812 cells, Rep 9 , CTCF IP - F36P cells, Rep 1 , CTCF IP - GM12865 cells, Rep 2 , CTCF IP - GM2588 cells, Rep 3 , CTCF IP - GM12878 cells , CTCF IP - GM12875 cells, Rep 2 , CTCF IP - F36P cells, Rep 7 , CTCF IP - K562 cells, Rep 16 , CTCF IP - GM18526 cells, Rep 1 , CTCF IP - GM12814 cells, Rep 1, CTCF IP - GM19193 cells, Rep 2 , CTCF IP - GM19193 cells, Rep 1 , CTCF IP - NB4 cells , CTCF IP - F36P cells, Rep 11 , CTCF IP - GM11881 cells, CTCF IP - F36P cells, Rep 3 , CTCF IP - GM12892 cells, Rep 2 , CTCF IP -  CD20+ cells , CTCF IP - GM06986 cells, CTCF IP - HeLa cells, Rep 2 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - F36P cells, Rep 18 , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - GM12872 cells, Rep 2 , CTCF IP - GM12865 cells, Rep 1 , CTCF IP - GM12868 cells , CTCF IP - GM12874 cells, Rep 2 , CTCF IP - GM2588 cells, Rep 1 , CTCF IP - K562 cells, Rep 14 , CTCF IP - GM12864 cells, Rep 3 , CTCF IP - GM12005 cells, Rep 2, CTCF IP - F36P cells, Rep 19 , CTCF IP - GM12828 cells",,,
SPI1,MGLL,leukocytes,"SPI1 IP, SPI1 IP - U-937 cells, Rep 6 , SPI1 IP - U-937 cells, Rep 2 , SPI1 IP - GM12891 cells, SPI1 IP - HL-60 cells, Rep 4 , SPI1 IP - U-937 cells, Rep 4 , SPI1 IP - GM12878 cells, SPI1 IP, SPI1 IP, SPI1 IP - U-937 cells, Rep 3 , SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP, SPI1 IP - HL cells, SPI1 IP, SPI1 IP - U-937 cells, Rep 5 , SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP, SPI1 IP - U-937 cells, Rep 1 , SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 2 ",,,
KLF5,MGLL,stomach,KLF5 IP - KATOIII,,,
ZNF217,MGLL,mammarygland,ZNF217 IP - MCF7 cells,,,
USF2,MGLL,leukocytes,USF2 IP - GM12878 cells,,,
MAFF,MGLL,liver,MAFF IP - HepG2 cells,,,
CEBPB,MGLL,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP - H1 cells, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP",,,
TCF7L2,MGLL,uterus,TCF7L2 IP - HeLa cells,,,
CTCF,MGLL,mammarygland,"CTCF IP - MCF7 cells, CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - HMF cells, Rep 2 , CTCF IP - HMEC cells , CTCF IP - HMEC cells, Rep 1 , CTCF IP - T47D cells, CTCF IP - MCF-7 cells Rep 2 , CTCF IP - HMF cells, Rep 1 ",,,
FOSL1,MGLL,colon,FOSL1 IP - HCT116 cells,,,
CTCF,MGLL,lung,"CTCF IP - A549 cells, CTCF IP - A549 cells, Rep 2 , CTCF IP - NHLF cells , CTCF IP - AG04450 cells, Rep 1 , CTCF IP - HPF cells, Rep 2 , CTCF ChIP-Seq - A549, CTCF IP - IMR cells, CTCF IP - WI-38 cells, Rep 2 , CTCF IP | DEX - A549 cells , CTCF IP - SAEC cells, Rep 2 , CTCF IP - A549 cells , CTCF IP | DEX - A549 cells, CTCF IP - HPF cells, Rep 1 , CTCF IP - NHLF cells , CTCF IP - SAEC cells, Rep 1 , CTCF IP - AG04450 cells, Rep 2 , CTCF IP - WI-38 cells, Rep 1 ",,,
TBP,MGLL,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells",,,
KLF11,MGLL,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2, KLF11 ChIP-Seq, Rep 2",,,
ROSI,MGLL,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
CTCF,MGLL,hspcs,"CTCF IP - HEL 92.1.7 cells, Rep 13 , CTCF IP - HEL 92.1.7 cells, Rep 2 , CTCF IP - HSPCs, Rep 2, CTCF IP - HEL 92.1.7 cells, Rep 10 , CTCF IP - Erythroid cells, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 11 , CTCF IP - HSPCs, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 8 , CTCF IP - HEL 92.1.7 cells, Rep 14 , CTCF IP - HEL 92.1.7 cells, Rep 1 , CTCF IP - HEL 92.1.7 cells, Rep 5 , CTCF IP - Erythroid cells, Rep 2, CTCF IP - HEL 92.1.7 cells, Rep 7 ",,,
GATA2,MGLL,prostate,"CON KD + R1881 | GATA2 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, GATA2 ChIP-Seq - Rep 2, GATA2 KD + R1881 | GATA2 ChIP-Seq, CON KD + FBS | GATA2 ChIP-Seq, CON KD  | GATA2 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq, GATA2 ChIP-Seq, FOXA1 + FBS | GATA2 ChIP-Seq",,,
R1881,MGLL,prostate,"CON KD + R1881 | GATA2 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, GATA2 KD + R1881 | GATA2 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq, ERG IP | R1881, R1881 | FOXA1 ChIP-Seq - Rep 1",,,
CTCF,MGLL,cns,"CTCF IP - spinal cord astrocyte cells, Rep 2 , CTCF IP - cerebellar astrocyte cells, Rep 2 , CTCF IP - HCPEpiC cells, Rep 2 , CTCF IP - SK-N-SH cells, Rep 2 , CTCF IP - BE(2)-C cells, Rep 1 , CTCF IP - SK-N-SH cells , CTCF IP - HCPEpiC cells, Rep 1 , CTCF IP - BE(2)-C cells, Rep 2 , CTCF IP - SK cells, CTCF IP - SK-N-SH cells, Rep 1 , CTCF IP - spinal cord astrocyte cells, Rep 1 ",,,
CTCF,MGLL,vasculature,"CTCF IP - AoAFC cells, Rep 2 , CTCF IP - HPAF cells, Rep 2 , CTCF IP - HUVEC cells, Rep 2 , CTCF IP - HPAF cells, Rep 1 , CTCF IP - AoAFC cells, Rep 1 , CTCF IP - HUVEC cells , CTCF IP - HBMEC cells, Rep 2 , CTCF IP - HBMEC cells, Rep 1 , CTCF IP - HUVEC cells, Rep 1 ",,,
MEF2A,MGLL,leukocytes,MEF2A IP - K562 cells,,,
YY1,MGLL,leukocytes,"YY1 IP - GM12892 cells, Rep 1, YY1 IP - GM12878 cells, YY1 IP - K562 cells, Rep 1",,,
CTCF,MGLL,heart,"CTCF IP - HCF cells , CTCF IP - myocytes cells, Rep 1 , CTCF IP - myocytes cells, Rep 2 ",,,
CTCF,MGLL,liver,"CTCF IP - SK-N-SH cells, CTCF IP - HepG2 cells , CTCF IP - HepG2 cells, Rep 2 , CTCF IP - HepG2 cells, Rep 1 , CTCF IP",,,
FOXA1,MGLL,prostate,"EtOH | FOXA1 ChIP-Seq - , DHT | FOXA1 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, AR Q640X OE + FOXA1 OE | FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, FOXA1 ChIP-Seq, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 KD | GATA2 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, FOXA1 + FBS | GATA2 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq",,,
CTCF,MGLL,skin,"CTCF IP - NHEK cells, Rep 2 , CTCF IP - BJ cells, Rep 2 , CTCF IP - NHEK cells , CTCF IP - BJ cells, Rep 1 , CTCF IP - AG04449 cells, Rep 2 , CTCF IP - AG10803 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - AG09309 cells, Rep 1 , CTCF IP - NHDF cells, Rep 2 , CTCF IP - AG10803 cells, Rep 2 , CTCF IP - AG04449 cells, Rep 1 , CTCF IP - NHDF cells , CTCF IP - HFFC cells, Rep 1 , CTCF IP - NHDF cells, Rep 1 , CTCF IP - HFFC cells, Rep 2 , CTCF IP - HFFC cells, Rep 3 ",,,
ELK1,MGLL,uterus,ELK1 IP - HeLa cells,,,
SRF,MGLL,mammarygland,SRF IP - MCF7 cells,,,
TP73,MGLL,bone,"TP73 IP - beta isoform, Rep 1",,,
DHT,MGLL,prostate,"DHT | FOXA1 ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h",,,
FOXA1,MGLL,pancreas,"FOXA1 IP, FOXA1 IP, FOXA1 IP | KLF5 KO",,,
MYC,MGLL,mammarygland,"DHT | MYC ChIP-Seq, MYC IP | 4HT - MCF10A cells, MYC IP - MCF-10A cells",,,
DHT,MGLL,mammarygland,"DHT | MYC ChIP-Seq, DHT | FOXA1 ChIP-Seq",,,
GABPA,MGLL,leukocytes,"GABPA IP - GM12878 cells, Rep 3 ",,,
GATA1,MGLL,hspcs,"GATA1 IP - PBDE cells, Rep 1",,,
STAT3,MGLL,mammarygland,"STAT3 IP - MCF10A cells, Rep 2, STAT3 IP | 4HT - MCF10 cells, 36 h, STAT3 IP | 4HT - MCF10 cells, 12 h",,,
STAT3,MGLL,uterus,STAT3 IP - HeLa cells,,,
SRF,MGLL,stemcells,"SRF IP - Rep 2 , SRF IP - Rep 3 , SRF IP - Rep 1 , SRF IP - Rep 7 , SRF IP - Rep 6 , SRF IP - Rep 5 , SRF IP - Rep 4 ",,,
FOXA1,MGLL,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 IP - T47D cells, FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, DHT | FOXA1 ChIP-Seq, DEX | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2",,,
DEX,MGLL,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 2, JUN IP | DEX, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2",,,
CTCF,MGLL,bone,CTCF IP - Osteoblasts ,,,
CTCF,MGLL,miscellaneous,"CTCF IP - AG09319 cells, Rep 2 , CTCF IP - AG09319 cells, Rep 1 ",,,
MEF2B,MGLL,kidney,"MEF2B IP | MEF2B K4E OE - Rep 1, MEF2B IP | MEF2B D83V OE - Rep 2, MEF2B IP | MEF2B OE - Rep 2, MEF2B IP | MEF2B K4E OE - Rep 2, MEF2B IP | MEF2B D83V OE - Rep 1, MEF2B IP | MEF2B OE - Rep 1",,,
JUND,MGLL,mammarygland,JUND IP - MCF7 cells,,,
MAX,MGLL,uterus,"MAX IP - HeLa cells, Rep 2, MAX IP - HeLa cells, Rep 1, MAX IP - ECC1 cells",,,
ZNF143,MGLL,leukocytes,ZNF143 IP - GM12878 cells,,,
JUN,MGLL,mammarygland,"JUN IP | DEX, JUN IP - Rep 1, JUN IP - Rep 2",,,
SMAD1,MGLL,hspcs,SMAD1 IP - Rep 3,,,
MAX,MGLL,colon,MAX IP - HCT116 cells,,,
ATF3,MGLL,colon,"ATF3 IP, ATF3 IP | CAMPTO, ATF3 IP - HCT116 cells",,,
AR,MGLL,prostate,"AR Q640X OE + FOXA1 OE | FOXA1 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq",19668381,,
CEBPB,MGLL,mammarygland,CEBPB IP - MCF7 cells,,,
USF1,MGLL,leukocytes,USF1 IP - GM12878 cells,,,
ELF3,MGLL,pancreas,"ELF3 IP | KLF5 KO, ELF3 IP, ELF3 IP",,,
KLF5,MGLL,pancreas,"ELF3 IP | KLF5 KO, FOXA1 IP | KLF5 KO, KLF5 IP",,,
CTCF,MGLL,skeletalmuscle,"CTCF IP - HSMM cells, Rep 1 , CTCF IP - HSMM cells, Rep 2 ",,,
CTCF,MGLL,colon,"CTCF IP - Caco-2 cells, Rep 1 , CTCF IP - Rep 2 , CTCF IP - HCT116 cells, Rep 1 , CTCF IP - Caco , CTCF IP - HCT116 cells, Rep 2 , CTCF IP - HCT116 cells",,,
EBF1,MGLL,leukocytes,"EBF1 IP - GM12878 cells, EBF1 IP - GM12878 cells",,,
CEBPB,MGLL,colon,"CEBPB IP - HCT116 cells, CEBPB IP | 125DVD3, CEBPB IP",,,
CTCF,MGLL,megakaryocytelineage,"CTCF IP - MEG-01 cells, Rep 4 , CTCF IP - MEG-01 cells, Rep 10 , CTCF IP - MEG-01 cells, Rep 8 , CTCF IP - MEG-01 cells, Rep 6 , CTCF IP - MEG-01 cells, Rep 2 ",,,
CTCF,MGLL,stemcells,"CTCF IP - Rep 3 , CTCF IP - Rep 6 , CTCF IP - H1 cells, CTCF IP - Rep 2 , CTCF IP - Rep 5 , CTCF IP - Rep 4 , CTCF IP - Rep 7 , CTCF IP - H1 cells , CTCF IP - Rep 1 ",,,
ERG,MGLL,prostate,"DMSO | ERG ChIP-Seq - Rep 1, ERG ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, ERG IP | R1881, DMSO | ERG ChIP-Seq - Rep 2",,,
FOXA2,MGLL,stemcells,"FOXA2 IP - ES D10, FOXA2 IP - ES D7",,,
JUN,MGLL,vasculature,JUN IP,,,
CTCF,MGLL,kidney,"CTCF IP - HEK293 cells, Rep 1 , CTCF IP - HRE cells, Rep 1 , CTCF IP - RPTEC cells, Rep 2 , CTCF IP - HRE cells, Rep 2 , CTCF IP - RPTEC cells, Rep 1 , CTCF IP - HEK293 cells, Rep 2 ",,,
CTCF,MGLL,pancreas,CTCF IP,,,
GABPA,MGLL,stemcells,GABPA IP - H1 cells,,,
FOSL2,MGLL,lung,FOSL2 IP - A549 cells,,,
4HT,MGLL,mammarygland,"MYC IP | 4HT - MCF10A cells, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 36 h, STAT3 IP | 4HT - MCF10 cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h, STAT3 IP | 4HT - MCF10 cells, 12 h",,,
RELA,MGLL,leukocytes,"RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM19099 cells",,,
TNF,MGLL,leukocytes,RELA IP | TNF - GM12891 cells,,,
CTCF,MGLL,uterus,"CTCF IP - ECC1 cells, CTCF IP - HeLa cells, Rep 1 , CTCF IP - HeLa cells ",,,
MAX,MGLL,cns,MAX IP - SK-N-SH cells,,,
GATA2,MGLL,vasculature,GATA2 IP - HUVEC cells,21666600,,
GTF2F1,MGLL,uterus,GTF2F1 IP - HeLa cells,,,
MAX,MGLL,lung,MAX IP - A549 cells,,,
USF1,MGLL,colon,USF1 IP - HCT116 cells,,,
TCF12,MGLL,lung,TCF12 IP - A549 cells,,,
JUND,MGLL,lung,JUND IP - A549 cells,,,
ZEB1,MGLL,leukocytes,ZEB1 IP - GM12878 cells,,,
GATA4,MGLL,stomach,GATA4 IP - AGS,,,
CEBPB,MGLL,lung,"CEBPB ChIP-Seq - A549, CEBPB ChIP-Seq - IMR90, CEBPB IP - A549 cells",,,
FOS,MGLL,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h",,,
MXI1,MGLL,uterus,MXI1 IP - HeLa cells,,,
CEBPB,MGLL,leukocytes,"CEBPB IP | oxLDL  - Rep 208, CEBPB IP - K562 cells, CEBPB IP, CEBPB ChIP-Seq - K562",,,
MEF2A,MGLL,cns,MEF2A IP - SK-N-SH cells,,,
CEBPB,MGLL,bone,"CEBPB IP, CEBPB IP",,,
CTCF,MGLL,placenta,"CTCF IP - HVMF cells, Rep 1 , CTCF IP - HVMF cells, Rep 2 ",,,
DEX,MGLL,lung,"CTCF IP | DEX - A549 cells , CTCF IP | DEX - A549 cells",,,
SP1,MGLL,lung,SP1 IP - A549 cells,,,
ZBTB7A,MGLL,uterus,ZBTB7A IP - ECC1 cells,,,
MXI1,MGLL,leukocytes,MXI1 IP - GM12878 cells,,,
FOXM1,MGLL,mammarygland,"FOXM1 IP - MCF7 cells, FOXM1 IP | THSP - DS006",,,
EGR1,MGLL,colon,EGR1 IP - HCT116 cells,,,
125DVD3,MGLL,colon,"CEBPB IP | 125DVD3, CDX2 IP | 125DVD3",,,
GATA3,MGLL,mammarygland,"GATA3 IP - MCF7 cells, GATA3 IP - T47D cells",24758297,,
IRF4,MGLL,leukocytes,IRF4 IP,,,
MYC,MGLL,uterus,MYC IP - HeLa cells,,,
CTCF,MGLL,esophagus,"CTCF IP - HEEpiC cells, Rep 2 ",,,
FOXM1,MGLL,uterus,FOXM1 IP - ECC1 cells,,,
TEAD4,MGLL,uterus,TEAD4 IP - ECC1 cells,,,
USF1,MGLL,cns,USF1 IP | ATRA - SK-N-SH cells,,,
ATRA,MGLL,cns,USF1 IP | ATRA - SK-N-SH cells,,,
GATA2,MGLL,hspcs,"GATA2 IP, GATA2 IP",,,
PAX5,MGLL,leukocytes,PAX5 IP - GM12892 cells,,,
POU2F2,MGLL,leukocytes,"POU2F2 IP - GM12878 cells, POU2F2 IP - Rep 2",,,
RUNX1,MGLL,hspcs,RUNX1,,,
SMARCC1,MGLL,uterus,SMARCC1 IP - HeLa cells,,,
