TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
FOXA1,AKR1C3,uterus,FOXA1 IP - ECC1 cells,,,
CTCF,AKR1C3,mammarygland,"CTCF IP - HMEC cells, Rep 2 , CTCF IP - HMEC cells , CTCF IP - HMEC cells, Rep 1 , CTCF IP - HMF cells, Rep 1 , CTCF IP - MCF-7 cells Rep 2 , CTCF IP - MCF7 cells, CTCF IP - T47D cells, CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - HMF cells, Rep 2 ",,,
CTCF,AKR1C3,skin,"CTCF IP - NHEK cells , CTCF IP - BJ cells, Rep 1 , CTCF IP - AG04449 cells, Rep 2 , CTCF IP - NHDF cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - AG10803 cells, Rep 1 , CTCF IP - AG09309 cells, Rep 1 , CTCF IP - AG10803 cells, Rep 2 , CTCF IP - AG04449 cells, Rep 1 , CTCF IP - NHDF cells , CTCF IP - HFFC cells, Rep 1 , CTCF IP - NHDF cells, Rep 1 , CTCF IP - HFFC cells, Rep 2 , CTCF IP - HFFC cells, Rep 3 , CTCF IP - NHEK cells, Rep 2 , CTCF IP - BJ cells, Rep 2 ",,,
CEBPB,AKR1C3,liver,"CEBPB ChIP-Seq - HepG2, CEBPB IP | FORSK - HepG2 cells",,,
SPI1,AKR1C3,leukocytes,"SPI1 IP, SPI1 IP - HL cells, SPI1 IP - U-937 cells, Rep 3 , SPI1 IP, ROSI | SPI1 ChIP-Seq, SPI1 IP - U-937 cells, Rep 1 , SPI1 IP, SPI1 IP - U-937 cells, Rep 5 , SPI1 IP - U-937 cells, Rep 2 , SPI1 IP, SPI1 IP, SPI1 IP - U-937 cells, Rep 6 , SPI1 IP - U-937 cells, Rep 4 , SPI1 IP",,,
NKX3-1,AKR1C3,prostate,DHT | NKX3-1 ChIP-Seq,,,
DHT,AKR1C3,prostate,"DHT | NKX3-1 ChIP-Seq, POU2F1 KD + DHT | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, DHT | FOXP1 ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, DHT | FOXA1 ChIP-Seq",,,
FOXA1,AKR1C3,mammarygland,"TNF | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 1, DHT | FOXA1 ChIP-Seq, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, TNF | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 IP - T47D, 17BE2 + TNF | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 IP - T47D cells, 17BE2 | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2",,,
TNF,AKR1C3,mammarygland,"TNF | FOXA1 ChIP-Seq - Rep 1, TNF | FOXA1 ChIP-Seq - Rep 2",,,
AR,AKR1C3,prostate,"AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq, AR Q640X OE + FOXA1 OE | FOXA1 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1",,,
STAT3,AKR1C3,mammarygland,"STAT3 IP - MCF10A cells, Rep 1, STAT3 IP - MCF10A cells, Rep 2, STAT3 IP | 4HT - MCF10 cells, 12 h, STAT3 IP | 4HT - MCF10 cells, 36 h",,,
NFKB2,AKR1C3,leukocytes,"NFKB2 IP - Rep 1, NFKB2 IP - Rep 2",,,
CTCF,AKR1C3,kidney,"CTCF IP - HRE cells, Rep 1 , CTCF IP - RPTEC cells, Rep 2 , CTCF IP - HRE cells, Rep 2 , CTCF IP - HEK293 cells, Rep 2 , CTCF IP - RPTEC cells, Rep 1 , CTCF IP - HEK293 cells, Rep 1 ",,,
MAZ,AKR1C3,leukocytes,MAZ IP - K562 cells,,,
HEY1,AKR1C3,leukocytes,HEY1 IP - K562 cells,,,
CTCF,AKR1C3,skeletalmuscle,"CTCF IP - HSMM cells, Rep 2 , CTCF IP - HSMM cells, Rep 1 ",,,
CTCF,AKR1C3,lung,"CTCF IP | DEX - A549 cells , CTCF IP - SAEC cells, Rep 2 , CTCF IP - HPF cells, Rep 1 , CTCF IP - A549 cells, Rep 1 , CTCF IP - A549 cells , CTCF IP - NHLF cells , CTCF IP - SAEC cells, Rep 1 , CTCF IP | DEX - A549 cells, CTCF IP - AG04450 cells, Rep 2 , CTCF IP - WI-38 cells, Rep 1 , CTCF IP - A549 cells, CTCF IP - IMR cells, CTCF IP - A549 cells, Rep 2 , CTCF IP - NHLF cells , CTCF IP - HPF cells, Rep 2 , CTCF IP - AG04450 cells, Rep 1 , CTCF ChIP-Seq - A549",,,
DEX,AKR1C3,lung,"CTCF IP | DEX - A549 cells , CTCF IP | DEX - A549 cells, FOXA1 IP | DEX - A549 cells",,,
DEX,AKR1C3,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 1",,,
CEBPB,AKR1C3,lung,"CEBPB IP - A549 cells, CEBPB ChIP-Seq - A549, CEBPB ChIP-Seq - IMR90",,,
CEBPB,AKR1C3,leukocytes,"CEBPB IP - K562 cells, CEBPB ChIP-Seq - K562",,,
MXI1,AKR1C3,liver,MXI1 IP - HepG2 cells,,,
CREB1,AKR1C3,liver,"CREB1 IP - HepG2 cells, CREB1 IP",,,
NFYB,AKR1C3,uterus,NFYB IP - HeLa cells,,,
CTCF,AKR1C3,colon,"CTCF IP - Rep 1 , CTCF IP - HCT116 cells, CTCF IP - Caco , CTCF IP - Rep 2 , CTCF IP - HCT116 cells, Rep 2 , CTCF IP - Caco-2 cells, Rep 1 , CTCF IP - HCT116 cells, Rep 1 ",,,
YY1,AKR1C3,stemcells,YY1 IP - H1 cells,,,
NFYB,AKR1C3,leukocytes,"NFYB IP - GM12878 cells, NFYB IP - K562 cells",,,
MYC,AKR1C3,mammarygland,"MYC IP | 4HT - MCF10A cells, MYC IP - MCF-10A cells",,,
4HT,AKR1C3,mammarygland,"MYC IP | 4HT - MCF10A cells, FOS IP | 4HT - MCF10A cells, 12 h, STAT3 IP | 4HT - MCF10 cells, 12 h, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h, STAT3 IP | 4HT - MCF10 cells, 36 h",,,
REST,AKR1C3,liver,"REST IP - HepG2 cells, Rep 1",,,
TBP,AKR1C3,uterus,TBP IP - HeLa cells,,,
JUND,AKR1C3,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells",,,
POU2F1,AKR1C3,prostate,POU2F1 KD + DHT | FOXA1 ChIP-Seq,,,
CTCF,AKR1C3,placenta,"CTCF IP - HVMF cells, Rep 1 , CTCF IP - HVMF cells, Rep 2 ",,,
FOS,AKR1C3,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h",,,
CREB1,AKR1C3,prostate,"CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1",,,
CTCF,AKR1C3,esophagus,"CTCF IP - HEEpiC cells, Rep 2 , CTCF IP - HEEpiC cells, Rep 1 ",,,
ARID3A,AKR1C3,liver,ARID3A IP - HepG2 cells,,,
MYB,AKR1C3,leukocytes,"MYB IP - Jurkat, Rep 5, MYB IP - Jurkat, Rep 4, MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 3, MYB IP - Jurkat, Rep 1",,,
CTCF,AKR1C3,erythroidlineage,"CTCF IP - Erythroid cells, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 11 , CTCF IP - HEL 92.1.7 cells, Rep 14 , CTCF IP - HEL 92.1.7 cells, Rep 5 , CTCF IP - HEL 92.1.7 cells, Rep 8 , CTCF IP - HEL 92.1.7 cells, Rep 2 ",,,
CEBPB,AKR1C3,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP",,,
SP1,AKR1C3,lung,SP1 IP - A549 cells,,,
SIX2,AKR1C3,kidney,"SIX2 IP - 17 weeks, Rep 1",,,
TCF12,AKR1C3,stemcells,TCF12 IP - H1 cells,,,
ELF3,AKR1C3,pancreas,"ELF3 IP, ELF3 IP, ELF3 IP | KLF5 KO",,,
RELA,AKR1C3,adiposetissue,"RELA IP, RELA IP, RELA IP, RELA IP",,,
ZNF143,AKR1C3,stemcells,ZNF143 IP - H1 cells,,,
R1881,AKR1C3,prostate,"R1881 | FOXA1 ChIP-Seq - Rep 1, GABPA IP | R1881, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, GATA2 KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, ERG IP | R1881",,,
17BE2,AKR1C3,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq, 17BE2 | FOXA1 ChIP-Seq - Rep 2",,,
CTCF,AKR1C3,liver,"CTCF IP - HepG2 cells, Rep 1 , CTCF IP - HepG2 cells, Rep 2 , CTCF IP - SK-N-SH cells, CTCF IP, CTCF IP - HepG2 cells ",,,
GATA1,AKR1C3,hspcs,"GATA1 IP - Rep 1, GATA1 IP - Rep 3, GATA1 IP - Rep 2",,,
JUND,AKR1C3,cns,"JUND IP - SK-N-SH cells , JUND IP - SK-N-SH cells",,,
LYL1,AKR1C3,leukocytes,LYL1 IP - HL-60,,,
JUN,AKR1C3,vasculature,"JUN IP - HUVEC cells, JUN IP",,,
MEF2B,AKR1C3,kidney,MEF2B IP | MEF2B OE - Rep 2,,,
TEAD4,AKR1C3,liver,TEAD4 IP - HepG2 cells,,,
SP1,AKR1C3,liver,SP1 IP - HepG2 cells,,,
CEBPB,AKR1C3,uterus,"CEBPB IP - ECC1 cells, CEBPB ChIP-Seq - HeLaS3",,,
RUNX1,AKR1C3,leukocytes,RUNX1 IP,,,
GABPA,AKR1C3,prostate,"GABPA IP | R1881, GABPA IP - Rep 1",,,
FOXA2,AKR1C3,liver,FOXA2 IP - HepG2 cells,,,
CTCF,AKR1C3,vasculature,"CTCF IP - AoAFC cells, Rep 1 , CTCF IP - HUVEC cells , CTCF IP - HBMEC cells, Rep 2 , CTCF IP - HBMEC cells, Rep 1 , CTCF IP - HUVEC cells, Rep 1 , CTCF IP - AoAFC cells, Rep 2 , CTCF IP - HPAF cells, Rep 2 , CTCF IP - HPAF cells, Rep 1 , CTCF IP - HUVEC cells, Rep 2 ",,,
MAX,AKR1C3,leukocytes,MAX IP - K562 cells,,,
JUND,AKR1C3,uterus,JUND IP - HeLa cells,,,
CTCF,AKR1C3,megakaryocytelineage,"CTCF IP - MEG-01 cells, Rep 8 , CTCF IP - MEG-01 cells, Rep 6 , CTCF IP - MEG-01 cells, Rep 2 , CTCF IP - MEG-01 cells, Rep 4 , CTCF IP - MEG-01 cells, Rep 10 ",,,
FOXA2,AKR1C3,embryonictissue,FOXA2 IP - Rep 1,,,
MAFK,AKR1C3,liver,"MAFK IP - HepG2 cells, Rep 2, MAFK IP - HepG2 cells, Rep 1",,,
FOS,AKR1C3,vasculature,FOS IP - HUVEC cells,,,
CEBPB,AKR1C3,colon,"CEBPB IP, CEBPB IP | 125DVD3",,,
JUND,AKR1C3,leukocytes,JUND IP - K562 cells,,,
REST,AKR1C3,lung,REST IP - A549 cells,,,
USF1,AKR1C3,leukocytes,USF1 IP - K562 cells,,,
BCL3,AKR1C3,lung,BCL3 IP - A549 cells,,,
GATA2,AKR1C3,prostate,"FOXA1 KD | GATA2 ChIP-Seq, GATA2 KD  | FOXA1 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, FOXA1 + FBS | GATA2 ChIP-Seq",,,
ROSI,AKR1C3,leukocytes,ROSI | SPI1 ChIP-Seq,,,
FOXA2,AKR1C3,lung,FOXA2 IP - A549 cells,,,
GABPA,AKR1C3,leukocytes,"GABPA IP - Jurkat, Rep 2, GABPA IP - Jurkat, Rep 1",,,
MYBL2,AKR1C3,liver,MYBL2 IP - HepG2 cells,,,
DHT,AKR1C3,mammarygland,DHT | FOXA1 ChIP-Seq,,,
FOXA1,AKR1C3,liver,"FOXA1 IP - HepG2 cells, Rep 1, FOXA1 IP - HepG2 cells, Rep 2",,,
TBP,AKR1C3,leukocytes,TBP IP - K562 cells,,,
STAT1,AKR1C3,leukocytes,STAT1 IP - Rep 1,,,
IFNG,AKR1C3,leukocytes,STAT1 IP - Rep 1,,,
MAX,AKR1C3,uterus,MAX IP - ECC1 cells,,,
PDX1,AKR1C3,pancreas,PDX1 IP,,,
FOXM1,AKR1C3,uterus,FOXM1 IP - ECC1 cells,,,
FOXA1,AKR1C3,lung,"FOXA1 IP - A549 cells, FOXA1 IP | DEX - A549 cells",,,
CDX2,AKR1C3,colon,"CDX2 IP, CDX2 IP | 125DVD3",,,
JUND,AKR1C3,vasculature,JUND IP,,,
FOXA1,AKR1C3,pancreas,"FOXA1 IP, FOXA1 IP, FOXA1 IP | KLF5 KO",,,
FOXA1,AKR1C3,stemcells,FOXA1 IP - Rep 5 ,,,
FORSK,AKR1C3,liver,CEBPB IP | FORSK - HepG2 cells,,,
TP53,AKR1C3,mammarygland,TP53 IP,,,
MAX,AKR1C3,liver,"MAX IP - MCF7 cells, MAX IP - HepG2 cells",,,
GATA3,AKR1C3,lung,GATA3 IP - A549 cells,,,
TCF12,AKR1C3,lung,TCF12 IP - A549 cells,,,
CTCF,AKR1C3,sensory,"CTCF IP - HRPEpiC cells, Rep 1 , CTCF IP - HRPEpiC cells, Rep 2 ",,,
SRF,AKR1C3,liver,SRF IP - HepG2 cells,,,
JUN,AKR1C3,uterus,JUN IP - HeLa cells,,,
HNF1B,AKR1C3,pancreas,HNF1B IP,,,
CTCF,AKR1C3,adiposetissue,"CTCF ChIP-Seq - d -2, CTCF ChIP-Seq - d 9, CTCF ChIP-Seq - d 0, CTCF ChIP-Seq - d 3",,,
TP63,AKR1C3,skin,"TP63 IP, TP63 IP | BANF1 KD, TP63 IP",,,
JUN,AKR1C3,liver,JUN IP - HepG2 cells,,,
GABPA,AKR1C3,liver,GABPA IP - MCF7 cells,,,
FOXH1,AKR1C3,embryonictissue,FOXH1 IP - endoderm,,,
TCF12,AKR1C3,uterus,TCF12 IP - ECC1 cells,,,
REST,AKR1C3,cns,"REST IP - PFSK-N-SH cells1 cells, Rep 1",,,
CEBPB,AKR1C3,mammarygland,CEBPB IP - MCF7 cells,,,
IRF1,AKR1C3,colon,IRF1 IP ,,,
HEY1,AKR1C3,liver,HEY1 IP - HepG2 cells,,,
MAFF,AKR1C3,liver,MAFF IP - HepG2 cells,,,
NFYA,AKR1C3,uterus,NFYA IP - HeLa cells,,,
17BE2; TNF,AKR1C3,mammarygland,17BE2 + TNF | FOXA1 ChIP-Seq - Rep 2,,,
ZNF143,AKR1C3,leukocytes,ZNF143 IP - GM12878 cells,,,
GATA1,AKR1C3,erythroidlineage,"GATA1 IP - PBDE cells, Rep 1",,,
E2F1,AKR1C3,mammarygland,E2F1 IP,,,
NFKB1,AKR1C3,leukocytes,"NFKB1 IP - Rep 1, NFKB1 IP - Rep 2",,,
GATA6,AKR1C3,stomach,GATA6 IP - YCC3,,,
PBX3,AKR1C3,cns,PBX3 IP - SK-N-SH cells,,,
125DVD3,AKR1C3,colon,"CDX2 IP | 125DVD3, CEBPB IP | 125DVD3",,,
OTX2,AKR1C3,stemcells,"OTX2 IP - Rep 5 , OTX2 IP - Rep 10 ",,,
TAL1,AKR1C3,colon,TAL1 IP ,,,
TEAD4,AKR1C3,leukocytes,TEAD4 IP - K562 cells,,,
BANF1,AKR1C3,skin,TP63 IP | BANF1 KD,,,
KLF5,AKR1C3,pancreas,"ELF3 IP | KLF5 KO, FOXA1 IP | KLF5 KO",,,
GATA3,AKR1C3,mammarygland,"GATA3 IP - T47D cells, GATA3 IP - MCF7 cells",,,
JUN,AKR1C3,mammarygland,JUN IP - Rep 1,,,
SRF,AKR1C3,stemcells,SRF IP - Rep 7 ,,,
ZBTB17,AKR1C3,bone,ZBTB17 IP,,,
SMAD1,AKR1C3,hspcs,SMAD1 IP - Rep 3,,,
FOSL2,AKR1C3,cns,FOSL2 IP - SK-N-SH cells,,,
ATF3,AKR1C3,leukocytes,ATF3 IP - K562 cells,,,
PBX3,AKR1C3,lung,PBX3 IP - A549 cells,,,
ATF2,AKR1C3,colon,ATF2 IP ,,,
FOXP1,AKR1C3,prostate,DHT | FOXP1 ChIP-Seq,,,
ERG,AKR1C3,prostate,"DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, ERG IP | R1881",,,
YY1,AKR1C3,lung,YY1 IP - A549 cells,,,
JUND,AKR1C3,lung,JUND IP - A549 cells,,,
CTCF,AKR1C3,pancreas,CTCF IP,,,
RELA,AKR1C3,colon,RELA IP ,,,
RUNX1T1,AKR1C3,leukocytes,RUNX1T1 IP,,,
IRF1,AKR1C3,pancreas,IRF1 IP,,,
GTF2F1,AKR1C3,uterus,GTF2F1 IP - HeLa cells,,,
PIAS1,AKR1C3,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1",,,
CTCF,AKR1C3,bone,CTCF IP - Osteoblasts ,,,
HOXA4,AKR1C3,colon,HOXA4 IP ,,,
MAX,AKR1C3,lung,MAX IP - A549 cells,,,
CTCF,AKR1C3,miscellaneous,"CTCF IP - AG09319 cells, Rep 2 , CTCF IP - AG09319 cells, Rep 1 ",,,
TCF7L2,AKR1C3,mammarygland,TCF7L2 ChIP-Seq,,,
KLF11,AKR1C3,adiposetissue,"KLF11 ChIP-Seq, Rep 2",,,
E2F3,AKR1C3,colon,E2F3 IP ,,,
FOSL2,AKR1C3,lung,FOSL2 IP - A549 cells,,,
FOSL2,AKR1C3,liver,FOSL2 IP - HepG2 cells,,,
EGR1,AKR1C3,leukocytes,EGR1 IP - K562 cells,,,
GLI2,AKR1C3,colon,GLI2 IP ,,,
TBP,AKR1C3,liver,TBP IP - HepG2 cells,,,
CTCF,ALOX12B,kidney,"CTCF IP - RPTEC cells, Rep 1 , CTCF IP - HEK293 cells, Rep 2 , CTCF IP - HEK293 cells, Rep 1 , CTCF IP - RPTEC cells, Rep 2 , CTCF IP - HRE cells, Rep 1 , CTCF IP - HRE cells, Rep 2 ",,,
HEY1,ALOX12B,liver,HEY1 IP - HepG2 cells,,,
